latitude,longitude,month,year,mean_rh
40,-124,October,1945,63.922028
40,-124,January,1951,82.55352
44,-104,August,2008,53.656989903225806
44,-104,April,1970,70.67087
44,-104,October,1988,54.81260783870968
44,-104,August,2004,49.651296225806455
44,-104,September,1949,48.317585
44,-104,October,1949,66.58538
44,-104,February,1945,73.53287
44,-104,March,2023,73.1641205483871
44,-104,October,1989,58.283606322580646
44,-104,June,1949,57.783485
44,-104,August,2002,53.145244741935485
44,-104,August,2009,55.97870132258065
44,-104,January,1945,75.479416
44,-104,August,2006,48.11452451612903
44,-104,July,1945,65.40783
44,-104,August,2001,46.788
44,-104,July,1970,48.863396
44,-104,November,1982,64.35534426666666
44,-104,September,1957,57.718815
44,-104,September,1946,63.84545
44,-104,November,1983,74.64614246666666
44,-104,October,1972,63.747723
44,-104,August,2007,52.239771677419355
44,-104,November,1987,62.199182633333336
44,-104,April,2007,64.71656986666667
44,-104,July,2022,51.13932561290323
44,-104,October,1984,61.46854780645161
44,-104,March,1979,69.40205958064516
44,-104,April,2006,57.58462266666667
44,-104,October,1986,71.07915874193549
44,-104,July,1957,51.1673
44,-104,July,1972,59.039562
44,-104,June,1946,62.393528
44,-104,October,1951,62.884457
44,-104,February,1957,69.864044
44,-104,August,2005,55.168180096774194
44,-104,February,1986,78.84168935714285
44,-104,August,1957,56.976955
44,-104,February,1985,73.12561017857143
44,-104,November,1981,61.1778317
44,-104,February,1980,75.78491531034483
44,-104,October,1960,49.159195
44,-104,October,1987,52.35817703225806
44,-104,March,1983,72.2332605483871
44,-104,June,2020,48.3541739
44,-104,May,1982,68.69002370967742
44,-104,May,2022,62.12172522580645
44,-104,September,1975,49.31023
44,-104,December,1957,64.37628
44,-104,March,1975,76.6432
44,-104,August,1951,56.34049
44,-104,May,1951,62.24972
44,-104,February,1981,65.67429835714286
44,-104,May,1979,61.22259693548387
44,-104,June,1984,62.6058858
44,-104,September,1998,50.0960809
44,-104,November,1949,54.54605
44,-104,January,1989,62.860009741935485
44,-104,February,2010,74.48133017857143
44,-104,November,1941,58.737232
44,-104,June,2019,57.07838786666667
44,-104,December,1960,70.969376
44,-104,March,1971,70.80578
44,-104,September,1972,51.913425
44,-104,May,2019,71.62834983870968
44,-104,October,1979,56.33819816129032
44,-104,April,1957,74.43
44,-104,October,1990,56.15349322580645
44,-104,July,2019,61.73578916129032
44,-104,February,1982,66.89117810714286
44,-104,June,2004,59.98487386666667
44,-104,May,1949,64.80615
44,-104,July,2021,50.551743483870965
44,-104,August,1949,43.251858
44,-104,July,1946,58.616383
44,-104,October,1957,71.66863
44,-104,June,1968,61.7038
44,-104,June,1960,60.021294
44,-104,March,1957,65.53054
44,-104,June,2022,54.300174866666666
44,-104,February,1983,69.37770085714286
44,-104,June,1945,78.075775
44,-104,November,1970,73.01565
44,-104,August,2003,49.98712177419355
44,-104,February,2000,68.2040236551724
44,-104,January,1988,70.05346425806452
44,-104,December,1945,71.945724
44,-104,October,2008,58.94189519354838
44,-104,August,1983,54.23047464516129
44,-104,April,1945,66.887085
44,-104,March,1968,60.799366
44,-104,July,1975,49.805916
44,-104,October,2015,61.87255548387097
44,-104,March,1945,68.650024
44,-104,September,1997,55.254775366666664
44,-104,October,1981,66.601781
44,-104,December,2019,67.82203461290322
44,-104,August,2000,46.31490858064516
44,-104,January,1940,76.86044
44,-104,July,1960,45.841698
44,-104,March,1949,70.89473
44,-104,April,2004,54.0770828
44,-104,February,2022,68.71758817857143
44,-104,October,2016,55.87458125806452
44,-104,December,1982,73.63818832258065
44,-104,September,1995,56.4537102
44,-104,April,1951,59.32312
44,-104,November,1946,62.140713
44,-104,April,1962,52.035763
44,-104,October,1985,59.00802722580645
44,-104,October,1982,70.26463841935484
44,-104,October,1983,66.16056583870967
44,-104,October,1943,50.606766
44,-104,April,2005,57.1343872
44,-104,September,1951,60.108883
44,-104,August,1960,44.357803
44,-104,November,1952,56.309753
44,-104,August,1982,61.65357064516129
44,-104,November,1953,59.836853
44,-104,September,1994,46.98957633333333
44,-104,May,1985,53.658054838709674
44,-104,December,1951,78.13737
44,-104,October,1978,49.980125
44,-104,April,1940,73.0812
44,-104,July,1955,47.28192
44,-104,February,1960,79.48731
44,-104,January,1987,65.92789222580645
44,-104,May,1958,53.601124
44,-104,March,1982,67.92351858064517
44,-104,March,1955,66.60567
44,-104,May,1968,63.168346
44,-104,July,2020,50.75676764516129
44,-104,April,2002,62.814045066666665
44,-104,January,1957,76.18591
44,-104,April,1955,56.93449
44,-104,September,1990,49.94232603333333
44,-104,June,1951,68.5209
44,-104,March,1960,72.109566
44,-104,February,1940,74.92402
44,-104,April,1965,67.58114
44,-104,April,1960,55.152634
44,-104,June,1955,70.12249
44,-104,July,2016,49.59707838709677
44,-104,May,2017,60.64790183870968
44,-104,August,1989,55.17229474193548
44,-104,February,1970,69.65217
44,-104,March,1984,74.95595203225807
44,-104,April,2003,64.458201
44,-104,August,1940,58.023952
44,-104,January,2007,69.26356377419354
44,-104,May,1983,62.76733874193548
44,-104,May,1984,61.5210190967742
44,-104,April,1942,70.720146
44,-104,November,1960,65.08699
44,-104,January,1946,70.94792
44,-104,February,1952,66.84443
44,-104,October,1969,67.8271
44,-104,July,1940,64.03463
44,-104,January,1953,72.51184
44,-104,October,1953,48.269417
44,-104,November,1969,60.555893
44,-104,April,1999,71.26163243333333
44,-104,December,2018,72.37804483870968
44,-104,March,1947,78.4717
44,-104,May,1947,66.2132
44,-104,November,1951,64.002106
44,-104,February,1947,75.01904
44,-104,August,1954,49.048996
44,-104,August,1948,50.249702
44,-104,May,1969,55.23505
44,-104,January,1960,75.902245
44,-104,August,1980,54.02748225806451
44,-104,October,1959,62.82544
44,-104,June,2017,51.395611966666664
44,-104,September,1952,37.755005
44,-104,July,1978,58.393715
44,-104,February,1984,66.65708334482758
44,-104,December,2023,62.425022387096774
44,-104,June,1978,58.239376
44,-104,March,1980,70.83390516129032
44,-104,September,1943,48.4582
44,-104,September,2014,56.4800408
44,-104,February,2019,78.64559932142858
44,-104,January,1983,70.05469396774194
44,-104,December,1952,64.75916
44,-104,August,1974,52.567146
44,-104,February,1969,71.431114
44,-104,May,1975,66.14499
44,-104,January,1975,78.81839
44,-104,May,1978,71.661804
44,-104,May,1965,64.74383
44,-104,April,1979,65.96345543333334
44,-104,April,2008,57.524874233333335
44,-104,September,2021,45.772401466666665
44,-104,August,1999,57.809902838709675
44,-104,December,1949,66.63152
44,-104,November,1965,60.31007
44,-104,September,1958,41.049187
44,-104,September,1968,56.805027
44,-104,July,2006,43.67689929032258
44,-104,September,1970,51.72208
44,-104,November,1962,62.99827
44,-104,November,2020,45.21022283333333
44,-104,November,2019,68.73746723333333
44,-104,February,2001,76.95619635714286
44,-104,April,2014,59.277493533333335
44,-104,June,2023,68.4204156
44,-104,February,1955,76.85949
44,-104,October,1995,61.14010980645161
44,-104,July,1966,54.609364
44,-104,October,1946,74.82572
44,-104,January,2015,70.4332054516129
44,-104,September,1940,59.574974
44,-104,December,1981,72.26076125806452
44,-104,October,1998,71.25706848387097
44,-104,December,1940,66.641846
44,-104,October,1970,56.267624
44,-104,May,1945,69.61141
44,-104,May,1960,51.49048
44,-104,March,1965,72.780464
44,-104,September,2020,42.427317333333335
44,-104,June,2018,63.3509265
44,-104,October,1971,68.228935
44,-104,January,2022,64.044729
44,-104,November,1990,52.0819932
44,-104,August,1990,52.94331641935484
44,-104,September,1969,47.393215
44,-104,November,1991,79.42189366666666
44,-104,December,1971,74.534485
44,-104,February,1971,75.561424
44,-104,February,1978,81.68358
44,-104,January,1965,73.45486
44,-104,May,1981,72.67151738709677
44,-104,March,1951,59.79179
44,-104,May,1971,66.548546
44,-104,December,1947,72.28615
44,-104,August,1947,51.962223
44,-104,August,1955,51.119675
44,-104,November,1955,66.41614
44,-104,July,2011,53.85239651612903
44,-104,July,1998,60.27459296774194
44,-104,November,1992,74.27151263333333
44,-104,May,1986,61.958230645161294
44,-104,March,1967,66.41315
44,-104,June,1971,58.025925
44,-104,May,1962,63.59629
44,-104,December,1978,77.39894
44,-104,April,1978,70.6964
44,-104,August,1971,44.179695
44,-104,July,2017,45.031063612903225
44,-104,September,2006,65.09457926666667
44,-104,September,2013,57.365100866666666
44,-104,May,2023,61.90321335483871
44,-104,June,1957,67.6101
44,-104,April,1997,66.54927603333333
44,-104,January,1972,77.751686
44,-104,July,1956,54.689213
44,-104,October,1991,55.110082
44,-104,November,1980,61.69645716666667
44,-104,April,1987,48.88948953333333
44,-104,February,2018,74.53814053571429
44,-104,April,1992,57.918192733333335
44,-104,November,1986,69.77026896666666
44,-104,April,1974,63.77304
44,-104,August,1984,53.609538580645165
44,-104,August,1967,45.187103
44,-104,January,1951,72.23045
44,-104,July,1951,57.792534
44,-104,December,1969,73.367134
44,-104,February,1972,69.2071
44,-104,May,2016,59.34156348387097
44,-104,February,1979,73.30802853571429
44,-104,January,2005,72.34055996774194
44,-104,September,1941,60.304848
44,-104,April,1948,60.85808
44,-104,June,1995,64.7257379
44,-104,January,1973,66.19219
44,-104,February,1943,64.49113
44,-104,April,1943,64.50939
44,-104,September,2001,53.1210252
44,-104,July,2010,51.88637603225806
44,-104,July,2005,49.02657474193549
44,-104,February,1992,61.30647993103449
44,-104,May,1941,61.93688
44,-104,August,1956,56.157013
44,-104,May,2020,62.01055106451613
44,-104,February,2009,69.46758157142857
44,-104,September,2015,47.35330233333333
44,-104,September,2010,49.809703733333336
44,-104,October,1944,58.80842
44,-104,February,2017,68.07648953571429
44,-104,May,1959,63.56761
44,-104,February,2014,71.20099657142858
44,-104,February,2015,68.86795139285714
44,-104,February,1975,73.89822
44,-104,June,1975,61.284622
44,-104,February,1954,56.654644
44,-104,November,1979,62.592720066666665
44,-104,January,1985,76.6407946451613
44,-104,September,1964,50.926765
44,-104,October,1964,42.18597
44,-104,January,1949,76.84853
44,-104,January,1984,76.44113787096774
44,-104,January,1986,64.16861616129032
44,-104,September,1984,55.7693733
44,-104,April,1969,59.154266
44,-104,November,1988,69.12595486666666
44,-104,January,1969,77.982
44,-104,February,1994,73.54453582142857
44,-104,November,1975,58.168957
44,-104,January,1980,77.72573977419354
44,-104,January,2008,73.02237725806452
44,-104,October,1956,40.60873
44,-104,October,1993,60.017167
44,-104,October,1992,55.5460104516129
44,-104,December,1965,60.752342
44,-104,January,2004,73.23206364516129
44,-104,January,1992,62.29464451612903
44,-104,June,1950,53.291527
44,-104,September,1954,48.07564
44,-104,December,1953,68.726685
44,-104,January,1947,70.33795
44,-104,September,1996,64.29061536666667
44,-104,May,1970,61.35286
44,-104,July,2018,61.075624258064515
44,-104,May,2021,65.62240751612903
44,-104,May,2018,63.86824506451613
44,-104,February,1946,62.904015
44,-104,February,2023,68.68179971428572
44,-104,May,1946,72.64206
44,-104,November,1940,62.625317
44,-104,January,1966,64.77826
44,-104,April,1966,64.91433
44,-104,October,2005,59.56796364516129
44,-104,January,2017,73.75989658064516
44,-104,October,1999,51.336099193548385
44,-104,December,1983,79.45895338709677
44,-104,May,1967,66.81613
44,-104,October,2018,67.215477
44,-104,May,1952,64.52364
44,-104,July,1967,56.358147
44,-104,May,1980,63.75049170967742
44,-104,January,1952,65.130554
44,-104,September,1992,46.2244267
44,-104,April,1973,69.554245
44,-104,August,1991,54.22156503225807
44,-104,August,1981,60.71526429032258
44,-104,December,1985,78.69293870967742
44,-104,November,1971,69.73937
44,-104,April,2010,65.6706926
44,-104,July,1990,59.75719448387097
44,-104,March,1978,70.03068
44,-104,January,1970,78.15162
44,-104,June,1962,68.51911
44,-104,August,1962,45.653988
44,-104,March,1962,62.83767
44,-104,January,1962,71.68147
44,-104,April,1947,69.68848
44,-104,September,2000,45.97562826666667
44,-104,March,1950,68.27716
44,-104,February,1953,74.7751
44,-104,November,2012,59.0350332
44,-104,July,2007,49.29034870967742
44,-104,May,1953,70.98716
44,-104,July,1968,55.9292
44,-104,July,2015,52.42589606451613
44,-104,September,2017,54.23611006666667
44,-104,September,2022,46.976494566666666
44,-104,September,2011,48.1577446
44,-104,September,2018,57.9408088
44,-104,September,2009,53.87641586666667
44,-104,September,2008,56.43701256666667
44,-104,September,2012,38.8502865
44,-104,September,2005,44.779250733333335
44,-104,December,1972,75.66477
44,-104,November,1972,65.05711
44,-104,April,1984,66.3456712
44,-104,April,1981,58.2750399
44,-104,December,2022,71.558493
44,-104,April,1980,54.9739416
44,-104,April,1988,50.537957899999995
44,-104,April,1991,67.5322108
44,-104,January,1941,62.70888
44,-104,August,1942,60.150875
44,-104,February,2021,76.64409525
44,-104,September,1983,51.06287126666667
44,-104,April,1967,61.4855
44,-104,February,1997,77.76900167857143
44,-104,November,1989,68.60910143333334
44,-104,July,1952,43.662075
44,-104,April,2009,69.10632143333333
44,-104,June,1942,69.98187
44,-104,January,1978,80.0906
44,-104,June,1954,57.848038
44,-104,December,1954,60.27463
44,-104,February,1999,63.422291892857146
44,-104,May,1942,72.30409
44,-104,November,1973,66.26559
44,-104,June,1982,73.84034256666666
44,-104,November,1993,62.808413
44,-104,June,1948,70.65535
44,-104,June,1947,71.12431
44,-104,July,2009,59.90567819354839
44,-104,October,1968,48.667686
44,-104,June,2016,44.60229483333333
44,-104,January,1968,69.05214
44,-104,September,2023,55.75894506666667
44,-104,March,2020,65.25868929032258
44,-104,March,2021,59.62330416129032
44,-104,February,2020,71.53780110344827
44,-104,June,1944,68.60589
44,-104,February,2016,63.23280565517241
44,-104,July,1959,45.69185
44,-104,February,2013,72.63507071428572
44,-104,April,2012,56.827934533333334
44,-104,April,1975,74.37937
44,-104,September,1959,52.596474
44,-104,October,1975,51.171562
44,-104,March,1981,53.94376835483871
44,-104,July,1949,44.410862
44,-104,September,1960,49.59537
44,-104,August,1945,65.57478
44,-104,January,1982,75.87071432258065
44,-104,August,1985,55.82642248387096
44,-104,June,1967,72.70531
44,-104,August,1987,57.38695048387097
44,-104,December,1942,74.87518
44,-104,May,1964,57.517555
44,-104,October,2023,63.430253451612906
44,-104,February,1993,73.70602775
44,-104,September,1962,54.268394
44,-104,June,1970,50.07806
44,-104,July,1965,59.712006
44,-104,November,1945,57.6771
44,-104,October,1945,53.866177
44,-104,August,2010,45.60881258064517
44,-104,February,1965,71.065414
44,-104,October,1994,69.82590993548386
44,-104,January,1996,72.69495667741936
44,-104,January,2003,68.55475151612903
44,-104,January,1995,66.3413746451613
44,-104,January,1955,73.68872
44,-104,November,2007,51.321658166666666
44,-104,July,2008,51.68314751612903
44,-104,July,2003,45.347012451612905
44,-104,June,2015,68.3671024
44,-104,March,2022,54.34605061290323
44,-104,August,1968,55.200466
44,-104,September,2016,62.41061273333333
44,-104,March,2018,63.52854887096774
44,-104,November,1966,63.255333
44,-104,March,2017,63.552214516129034
44,-104,January,2016,68.6717803548387
44,-104,October,1950,52.666508
44,-104,May,1950,65.44752
44,-104,October,2004,65.47572761290323
44,-104,August,2021,45.94727377419355
44,-104,August,2023,55.57641267741936
44,-104,October,1967,56.393616
44,-104,January,2019,74.24211351612904
44,-104,September,1989,58.413602866666665
44,-104,September,1988,51.61192463333333
44,-104,December,1967,77.04737
44,-104,September,1981,48.20097486666666
44,-104,March,1941,68.656876
44,-104,December,1984,68.38821232258064
44,-104,June,1964,63.4297
44,-104,August,1993,60.67185367741936
44,-104,November,1985,79.23234216666667
44,-104,December,1994,63.3315040967742
44,-104,April,1954,62.514675
44,-104,July,1988,45.71931825806452
44,-104,March,1956,61.581818
44,-104,December,1956,70.846436
44,-104,July,1962,65.02113
44,-104,November,1956,71.25436
44,-104,May,1996,74.32796370967742
44,-104,December,2010,73.1575419032258
44,-104,December,2009,75.72656729032258
44,-104,November,1978,67.4407
44,-104,November,1947,75.2631
44,-104,September,1999,57.06184736666667
44,-104,July,1994,53.89302177419355
44,-104,November,2015,57.4304634
44,-104,November,2014,67.73417343333334
44,-104,July,1997,63.83075709677419
44,-104,June,1953,58.363598
44,-104,June,2008,62.16263166666666
44,-104,August,1946,55.04853
44,-104,July,2012,45.40878870967742
44,-104,July,2014,53.47793193548387
44,-104,September,2004,54.1409311
44,-104,September,2003,55.195886566666665
44,-104,July,2013,58.486942741935486
44,-104,May,2015,73.55950041935483
44,-104,May,2013,62.60175822580645
44,-104,April,1998,61.969441333333336
44,-104,June,1972,61.482468
44,-104,December,2021,65.03766861290323
44,-104,October,1941,66.223236
44,-104,April,1986,72.70162823333334
44,-104,May,2014,70.3617946451613
44,-104,April,1993,69.5277433
44,-104,August,1992,57.80601574193548
44,-104,January,1981,58.237919322580645
44,-104,August,1986,54.77076835483871
44,-104,September,1979,42.203930766666666
44,-104,September,1985,62.704398
44,-104,August,1998,58.24486719354839
44,-104,February,1996,58.959767793103445
44,-104,July,1987,54.45684609677419
44,-104,November,1942,58.27809
44,-104,January,1942,64.96536
44,-104,February,2007,76.10354125
44,-104,February,2002,60.62529803571429
44,-104,February,2003,74.72963978571428
44,-104,April,1963,62.17106
44,-104,March,1973,70.62887
44,-104,September,1942,63.37194
44,-104,February,1973,63.86966
44,-104,December,1943,64.00517
44,-104,June,2003,69.64382203333334
44,-104,October,1954,60.04231
44,-104,December,2011,68.12412080645161
44,-104,May,2000,60.54831525806451
44,-104,June,2013,60.423381033333335
44,-104,September,1953,42.92691
44,-104,March,1946,62.23167
44,-104,July,1953,58.442204
44,-104,June,2000,59.0077284
44,-104,June,2001,59.098640966666665
44,-104,February,1959,76.14319
44,-104,November,2009,52.47161226666667
44,-104,November,1948,75.06655
44,-104,April,2018,65.86385446666667
44,-104,April,1971,64.48912
44,-104,July,1944,59.6055
44,-104,June,1959,54.259674
44,-104,August,1975,44.473194
44,-104,December,1975,73.253525
44,-104,June,2021,46.693835666666665
44,-104,February,1964,76.0106
44,-104,August,1996,51.02784406451613
44,-104,September,1982,63.0819641
44,-104,April,1952,56.384888
44,-104,September,1967,59.89205
44,-104,August,1988,43.465338193548384
44,-104,August,1964,51.84243
44,-104,August,1997,62.57879390322581
44,-104,September,1980,52.949160766666665
44,-104,February,1995,66.79431103571429
44,-104,May,1988,58.97792241935484
44,-104,June,1956,42.497105
44,-104,September,1945,56.30448
44,-104,August,1970,43.898273
44,-104,March,1985,60.314047
44,-104,March,1970,73.44498
44,-104,June,1965,70.20952
44,-104,January,2006,64.99496383870968
44,-104,May,1995,76.45871380645161
44,-104,January,1991,78.40332522580646
44,-104,January,2001,72.2810575483871
44,-104,May,1955,57.862614
44,-104,November,2006,59.279700866666666
44,-104,November,2004,60.89214596666667
44,-104,July,2004,57.398578096774195
44,-104,June,2011,57.23406406666667
44,-104,February,1968,72.760155
44,-104,June,2009,65.89843096666667
44,-104,December,1946,68.43726
44,-104,September,1966,58.161522
44,-104,March,2015,54.39139932258065
44,-104,October,2010,56.57302790322581
44,-104,February,1966,69.34234
44,-104,March,2016,54.88953319354839
44,-104,May,1972,63.497643
44,-104,August,1950,49.044575
44,-104,August,2014,61.94581122580645
44,-104,August,2013,59.167744645161285
44,-104,August,2022,50.18960970967742
44,-104,October,2011,54.70139722580645
44,-104,October,2019,63.06040593548387
44,-104,September,1987,52.06987006666667
44,-104,April,1995,68.72899269999999
44,-104,August,1995,47.682995193548386
44,-104,November,1964,62.404995
44,-104,October,2020,57.42045
44,-104,January,2021,72.20594477419355
44,-104,October,2021,60.090691032258064
44,-104,June,1979,56.0369087
44,-104,October,2022,56.6984324516129
44,-104,February,1990,69.19589542857143
44,-104,August,1969,44.96059
44,-104,October,1962,58.270947
44,-104,December,2003,70.72894858064517
44,-104,December,2000,78.06812516129033
44,-104,February,1962,74.05224
44,-104,December,2007,73.34953287096774
44,-104,December,2008,75.68695232258065
44,-104,October,1973,54.18608
44,-104,August,1978,51.664726
44,-104,September,1978,46.538326
44,-104,April,1953,67.831375
44,-104,July,1947,68.18121
44,-104,December,2012,62.232854483870966
44,-104,December,1959,68.44013
44,-104,July,2002,45.21589629032258
44,-104,June,2014,64.5939277
44,-104,September,1950,64.32185
44,-104,November,1968,65.52304
44,-104,April,1968,61.89009
44,-104,September,2019,58.9646639
44,-104,August,1972,56.44913
44,-104,April,1972,65.17762
44,-104,September,2007,49.57809676666667
44,-104,October,2000,63.23982574193548
44,-104,December,2016,73.11383522580645
44,-104,April,2001,66.97835740000001
44,-104,April,1996,61.271339366666666
44,-104,April,1982,61.8801526
44,-104,April,1985,53.329573
44,-104,April,1989,62.48860036666667
44,-104,April,1994,61.38449706666667
44,-104,April,1964,65.72047
44,-104,September,1991,59.60627976666667
44,-104,January,1967,77.589806
44,-104,August,1994,53.554145870967744
44,-104,November,2023,53.4232075
44,-104,December,1964,72.498856
44,-104,April,1949,60.54891
44,-104,July,2023,55.19840664516129
44,-104,July,1971,46.694767
44,-104,July,1991,53.92488070967742
44,-104,July,1942,63.053757
44,-104,March,1954,69.62153
44,-104,December,1974,69.76836
44,-104,February,2004,69.9150438275862
44,-104,February,2006,68.61864289285714
44,-104,February,2005,54.73182657142857
44,-104,August,1965,52.929386
44,-104,March,1942,68.70526
44,-104,February,1977,70.945335
44,-104,April,1958,69.45561
44,-104,November,2013,60.5401137
44,-104,July,1954,45.420975
44,-104,May,1990,70.735561
44,-104,November,1944,70.87766
44,-104,May,2001,53.25542380645161
44,-104,July,2000,53.32295358064516
44,-104,June,2012,51.09218636666667
44,-104,June,2007,53.63601383333333
44,-104,June,2006,47.384395366666666
44,-104,June,2005,60.39146556666667
44,-104,May,1944,65.76834
44,-104,April,2021,58.6232184
44,-104,November,1957,73.13248
44,-104,October,2007,58.2556644516129
44,-104,February,2012,70.33173110344828
44,-104,October,2006,61.818504258064515
44,-104,January,1959,71.073616
44,-104,January,1979,81.10452970967742
44,-104,January,1964,69.51238
44,-104,March,1964,67.951866
44,-104,November,1967,62.91184
44,-104,October,1980,54.25401741935484
44,-104,November,2017,64.0913989
44,-104,February,1967,72.28368
44,-104,October,2014,58.13778077419355
44,-104,August,1952,51.845505
44,-104,October,2012,59.27922238709677
44,-104,November,2018,72.56038923333334
44,-104,June,1980,51.22543756666666
44,-104,November,1984,58.025976633333336
44,-104,June,1952,50.151207
44,-104,December,1970,68.90447
44,-104,March,1986,66.98884432258065
44,-104,December,2001,70.89293064516129
44,-104,December,2005,76.26562722580645
44,-104,January,1990,68.80034770967742
44,-104,August,1941,60.16204
44,-104,April,1941,74.11633
44,-104,January,1998,74.17636774193548
44,-104,January,2002,67.27884938709677
44,-104,January,1994,78.29279593548387
44,-104,November,1950,58.362232
44,-104,August,1944,50.420235
44,-104,July,2001,56.69606222580645
44,-104,November,2008,68.196039
44,-104,November,2011,56.98104993333333
44,-104,June,1966,50.458157
44,-104,January,1950,73.56412
44,-104,April,1946,54.102585
44,-104,October,1966,52.841297
44,-104,September,1955,50.280273
44,-104,October,2009,75.47327261290323
44,-104,October,1955,48.735203
44,-104,March,1972,65.71428
44,-104,March,2014,67.67584929032259
44,-104,May,2008,68.47581338709678
44,-104,April,2000,63.62920366666667
44,-104,April,1990,66.27798133333333
44,-104,August,2015,49.66406835483871
44,-104,October,2017,54.25631316129032
44,-104,May,2009,58.95037274193548
44,-104,October,2013,72.85927519354838
44,-104,August,2017,53.81377483870968
44,-104,September,1944,51.773003
44,-104,June,1994,57.9331784
44,-104,November,2022,62.73073266666667
44,-104,November,2021,57.12997516666667
44,-104,July,1964,48.895256
44,-104,May,1994,55.80949329032258
44,-104,December,1986,61.333468967741936
44,-104,February,1989,79.21865682142857
44,-104,July,1989,53.16777751612903
44,-104,September,1971,54.33158
44,-104,February,1948,71.64365
44,-104,December,1948,72.28922
44,-104,May,1956,69.40418
44,-104,September,1973,65.284134
44,-104,December,2014,69.28283819354839
44,-104,September,1956,41.004566
44,-104,July,1993,69.35093367741935
44,-104,May,1989,61.46596977419355
44,-104,December,2015,67.3860454516129
44,-104,May,1993,64.34042496774194
44,-104,November,2003,68.30928676666667
44,-104,May,1940,59.870445
44,-104,December,1941,65.62634
44,-104,July,1999,52.843625193548384
44,-104,July,1996,52.38514835483871
44,-104,December,1968,78.21679
44,-104,September,2002,58.5462908
44,-104,September,1986,74.3203359
44,-104,September,1947,54.617233
44,-104,May,2004,56.19915383870968
44,-104,February,1950,67.64126
44,-104,April,2015,57.33158666666667
44,-104,March,2013,63.617475387096775
44,-104,April,1950,69.48407
44,-104,November,1959,67.0587
44,-104,April,1983,66.9247411
44,-104,May,2006,54.14057777419355
44,-104,October,1940,51.993454
44,-104,May,2003,65.89707174193549
44,-104,February,1963,72.60748
44,-104,December,1962,65.1991
44,-104,July,1992,65.8269635483871
44,-104,January,2020,70.5378374516129
44,-104,January,2018,70.76500432258065
44,-104,May,1957,75.66068
44,-104,March,1943,60.34037
44,-104,June,1943,71.92278
44,-104,January,1971,79.179375
44,-104,June,1981,58.047191733333335
44,-104,July,1982,57.86925225806451
44,-104,December,2002,62.824486870967746
44,-104,January,1956,68.72345
44,-104,November,2010,66.74456406666667
44,-104,June,2010,63.8922021
44,-104,July,1948,50.620857
44,-104,May,1973,56.06255
44,-104,January,1977,83.025185
44,-104,February,1949,73.00641
44,-104,December,1950,66.17742
44,-104,December,2020,61.56244587096774
44,-104,February,1944,72.64872
44,-104,May,1997,60.768274870967744
44,-104,November,2002,63.90113626666667
44,-104,March,1959,71.53203
44,-104,November,2016,52.1350674
44,-104,October,2002,66.80719487096773
44,-104,December,1997,64.94648483870968
44,-104,February,1998,77.41982114285715
44,-104,January,1948,72.06169
44,-104,June,1999,64.8071617
44,-104,December,1963,69.731316
44,-104,May,1992,53.98403225806451
44,-104,January,2000,70.44887696774194
44,-104,December,1980,69.88326706451613
44,-104,March,2012,47.60893280645161
44,-104,May,2005,62.40184103225806
44,-104,May,2007,60.02055948387097
44,-104,May,2012,51.3453334516129
44,-104,February,1991,64.494016
44,-104,March,2006,62.95504038709677
44,-104,March,1940,73.98075
44,-104,October,1942,63.692368
44,-104,January,2023,80.50854648387097
44,-104,January,2010,71.1471434516129
44,-104,March,1966,54.4844
44,-104,December,2017,70.7395084516129
44,-104,December,1955,74.836
44,-104,February,1988,72.45118134482759
44,-104,July,1984,54.922593032258064
44,-104,February,1951,58.33386
44,-104,April,1956,60.18841
44,-104,March,2003,68.454146
44,-104,July,1985,50.44860516129032
44,-104,August,1963,52.97983
44,-104,March,2019,71.84403238709677
44,-104,May,1966,46.300125
44,-104,July,1963,51.61448
44,-104,September,1977,57.079998
44,-104,June,1993,68.54939966666667
44,-104,October,2003,47.26137719354839
44,-104,May,1991,72.25860219354838
44,-104,April,1944,73.20104
44,-104,January,2009,72.75347683870967
44,-104,June,1940,53.511406
44,-104,June,1941,70.46866
44,-104,May,2002,62.09506719354839
44,-104,October,1947,58.49391
44,-104,July,1979,61.2878944516129
44,-104,December,1998,62.74803793548387
44,-104,May,2011,71.94633829032257
44,-104,June,1998,66.5346333
44,-104,May,1948,62.28063
44,-104,June,1973,55.97112
44,-104,October,1997,58.56533003225807
44,-104,October,1965,47.809853
44,-104,December,1979,58.02610574193548
44,-104,August,2018,55.76015758064516
44,-104,September,1993,60.316546466666665
44,-104,August,2020,43.028539225806455
44,-104,December,2006,58.45314864516129
44,-104,March,1953,65.935036
44,-104,May,2010,71.10255467741936
44,-104,March,1963,60.168716
44,-104,December,1996,77.37878464516129
44,-104,May,1963,62.119957
44,-104,August,1966,56.046566
44,-104,November,1943,70.05013
44,-104,February,2008,75.03485513793103
44,-104,February,1942,73.21996
44,-104,February,2011,71.37366517857143
44,-104,November,2001,52.182611466666664
44,-104,April,1961,57.123573
44,-104,April,1959,59.74708
44,-104,December,2004,63.01850958064516
44,-104,January,1963,75.44288
44,-104,March,1944,74.648674
44,-104,September,1948,47.43452
44,-104,December,1966,69.604996
44,-104,May,1977,61.805195
44,-104,March,2000,67.25990367741936
44,-104,March,1999,60.25835664516129
44,-104,January,1944,66.10403
