lat_coord,lon_coord,clust_n,max_trap,sum_trap,num_y,max_year,ob,year_ob,clust_lon,clust_lat,mean_cover,max_cover,Cropland,Temperate or sub-polar grassland,Temperate or sub-polar needleleaf forest,Temperate or sub-polar shrubland,Water,Urban and Built-up,Wetland,Barren Lands,Tropical or sub-tropical shrubland,Temperate or sub-polar broadleaf deciduous forest,Mixed Forest,Snow and Ice,Sub-polar taiga needleleaf forest,Sub-polar or polar grassland-lichen-moss,No data,Tropical or sub-tropical grassland,Tropical or sub-tropical broadleaf evergreen forest,Sub-polar or polar barren-lichen-moss,near_needle,Angiosperms,Gymnospermae,Abies,Acer,Alnus,Arbutus,Betula,Callitropsis,Celtis,Cercocarpus,Chamaecyparis,Chrysolepis,Fraxinus,Hesperocyparis,Juniperus,Larix,Notholithocarpus,Picea,Pinus,Populus,Prosopis,Pseudotsuga,Quercus,Robinia,Sequoiadendron,Thuja,Tsuga,Ulmus,Umbellularia,elev2
45,-117,220,54,70.60000000000001,7,1990,breaks2,1995,-116.94032429046052,45.0806001399665,149.7503034129989,227.53278096516925,0,0.01272653104726716,0.710829555404074,0.2849282675801703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.8679927099044746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1090372046254399,0,0,0.02297008547008547,0,0,0,0,0,0,0,1652
45,-117,220,73.6,226.6,7,2000,breaks3,2004,-116.94032429046052,45.0806001399665,149.7503034129989,227.53278096516925,0,0.01272653104726716,0.710829555404074,0.2849282675801703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.8679927099044746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1090372046254399,0,0,0.02297008547008547,0,0,0,0,0,0,0,1652
45,-117,220,77.2,130.2,7,1981,breaks1,1986,-116.94032429046052,45.0806001399665,149.7503034129989,227.53278096516925,0,0.01272653104726716,0.710829555404074,0.2849282675801703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.8679927099044746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1090372046254399,0,0,0.02297008547008547,0,0,0,0,0,0,0,1652
45,-117.25,292,44,88,7,1981,breaks1,1986,-117.27720031785668,44.96263383723094,139.41269619042205,224.81072126116072,0.04097056483691329,0.00424058763241691,0.7206528589489422,0.26582387068376107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6416374461872661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34990101535119544,0,0,0.00846153846153846,0,0,0,0,0,0,0,1579.428571428571
45,-117.25,292,75.2,357.95,8,2020,breaks5,2022,-117.27720031785668,44.96263383723094,139.41269619042205,224.81072126116072,0.04097056483691329,0.00424058763241691,0.7206528589489422,0.26582387068376107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6416374461872661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34990101535119544,0,0,0.00846153846153846,0,0,0,0,0,0,0,1579.428571428571
45,-117.25,292,77.75,212.95,9,1990,breaks2,1995,-117.27720031785668,44.96263383723094,139.41269619042205,224.81072126116072,0.04097056483691329,0.00424058763241691,0.7206528589489422,0.26582387068376107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6416374461872661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34990101535119544,0,0,0.00846153846153846,0,0,0,0,0,0,0,1579.428571428571
45,-117.25,292,87.8,355.40000000000003,9,1999,breaks3,2004,-117.27720031785668,44.96263383723094,139.41269619042205,224.81072126116072,0.04097056483691329,0.00424058763241691,0.7206528589489422,0.26582387068376107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6416374461872661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34990101535119544,0,0,0.00846153846153846,0,0,0,0,0,0,0,1579.428571428571
45,-117.25,292,97.8,393.66666667,8,2007,breaks4,2013,-117.27720031785668,44.96263383723094,139.41269619042205,224.81072126116072,0.04097056483691329,0.00424058763241691,0.7206528589489422,0.26582387068376107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6416374461872661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34990101535119544,0,0,0.00846153846153846,0,0,0,0,0,0,0,1579.428571428571
45,-117.5,78,34.6,70.60000000000001,7,2000,breaks3,2004,-117.52348117497156,45.023945778807,144.8539643644761,232.0161895751953,0,0.00676910798776277,0.6478721045864237,0.34535878742581344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,1741
45,-117.5,78,37,91.79999999999998,8,2008,breaks4,2013,-117.52348117497156,45.023945778807,144.8539643644761,232.0161895751953,0,0.00676910798776277,0.6478721045864237,0.34535878742581344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,1741
45,-117.5,78,42,178.8,9,2018,breaks5,2022,-117.52348117497156,45.023945778807,144.8539643644761,232.0161895751953,0,0.00676910798776277,0.6478721045864237,0.34535878742581344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,1741
45,-117.5,78,57.6,69.4,6,1990,breaks2,1995,-117.52348117497156,45.023945778807,144.8539643644761,232.0161895751953,0,0.00676910798776277,0.6478721045864237,0.34535878742581344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,1741
45,-117.5,78,6.2,15.8,7,1980,breaks1,1986,-117.52348117497156,45.023945778807,144.8539643644761,232.0161895751953,0,0.00676910798776277,0.6478721045864237,0.34535878742581344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,1741
45,-118,52,1.2,2,6,1982,breaks1,1986,-118.10497600013854,45.019950878849045,117.7763948694485,215.20342508951825,0.05637531888700772,0.03730149057104835,0.645802292046459,0.2573437657757496,0.00476569907960307,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.40746598639455783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4853231292517007,0,0,0.10721088435374149,0,0,0,0,0,0,0,1288
45,-118,52,2.2,4.8,7,2009,breaks4,2013,-118.10497600013854,45.019950878849045,117.7763948694485,215.20342508951825,0.05637531888700772,0.03730149057104835,0.645802292046459,0.2573437657757496,0.00476569907960307,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.40746598639455783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4853231292517007,0,0,0.10721088435374149,0,0,0,0,0,0,0,1288
45,-118,52,20.6,39.4,7,2018,breaks5,2022,-118.10497600013854,45.019950878849045,117.7763948694485,215.20342508951825,0.05637531888700772,0.03730149057104835,0.645802292046459,0.2573437657757496,0.00476569907960307,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.40746598639455783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4853231292517007,0,0,0.10721088435374149,0,0,0,0,0,0,0,1288
45,-118,52,21.2,46.7,9,1991,breaks2,1995,-118.10497600013854,45.019950878849045,117.7763948694485,215.20342508951825,0.05637531888700772,0.03730149057104835,0.645802292046459,0.2573437657757496,0.00476569907960307,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.40746598639455783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4853231292517007,0,0,0.10721088435374149,0,0,0,0,0,0,0,1288
45,-118,52,4.2,9.8,9,1999,breaks3,2004,-118.10497600013854,45.019950878849045,117.7763948694485,215.20342508951825,0.05637531888700772,0.03730149057104835,0.645802292046459,0.2573437657757496,0.00476569907960307,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.40746598639455783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4853231292517007,0,0,0.10721088435374149,0,0,0,0,0,0,0,1288
45,-118.5,212,0.2,0.4,9,2001,breaks3,2003,-118.37931945761048,44.93354000167726,151.4901807795057,217.44512176513672,0,0,0.9443286119195148,0.05567138808048537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.2254901960784314,0,0,0,0,0,0,0,0,0,0,0,0,0.1568627450980392,0,0.13725490196078433,0.4607843137254902,0,0,0.0196078431372549,0,0,0,0,0,0,0,1831.5
45,-118.5,212,0.4,0.4,4,1991,breaks2,1994,-118.37931945761048,44.93354000167726,151.4901807795057,217.44512176513672,0,0,0.9443286119195148,0.05567138808048537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.2254901960784314,0,0,0,0,0,0,0,0,0,0,0,0,0.1568627450980392,0,0.13725490196078433,0.4607843137254902,0,0,0.0196078431372549,0,0,0,0,0,0,0,1831.5
45,-118.5,212,1.2,2.2,4,1981,breaks1,1985,-118.37931945761048,44.93354000167726,151.4901807795057,217.44512176513672,0,0,0.9443286119195148,0.05567138808048537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.2254901960784314,0,0,0,0,0,0,0,0,0,0,0,0,0.1568627450980392,0,0.13725490196078433,0.4607843137254902,0,0,0.0196078431372549,0,0,0,0,0,0,0,1831.5
45,-118.5,212,2.2,3.0000000000000004,9,2004,breaks4,2012,-118.37931945761048,44.93354000167726,151.4901807795057,217.44512176513672,0,0,0.9443286119195148,0.05567138808048537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.2254901960784314,0,0,0,0,0,0,0,0,0,0,0,0,0.1568627450980392,0,0.13725490196078433,0.4607843137254902,0,0,0.0196078431372549,0,0,0,0,0,0,0,1831.5
45,-118.5,212,5.8,6.800000000000001,9,2018,breaks5,2021,-118.37931945761048,44.93354000167726,151.4901807795057,217.44512176513672,0,0,0.9443286119195148,0.05567138808048537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.2254901960784314,0,0,0,0,0,0,0,0,0,0,0,0,0.1568627450980392,0,0.13725490196078433,0.4607843137254902,0,0,0.0196078431372549,0,0,0,0,0,0,0,1831.5
45,-118.75,185,0,0,9,1986,breaks2,1994,-118.70923703909358,45.0560561366371,115.27832123233108,180.4570350646973,0.02389969254857846,0.05502392344497608,0.2609826426028339,0.7133115302616329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6840534085974815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21767911419887104,0,0,0.0982674772036474,0,0,0,0,0,0,0,1469.25
45,-118.75,185,0.2,0.4,3,1980,breaks1,1985,-118.70923703909358,45.0560561366371,115.27832123233108,180.4570350646973,0.02389969254857846,0.05502392344497608,0.2609826426028339,0.7133115302616329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6840534085974815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21767911419887104,0,0,0.0982674772036474,0,0,0,0,0,0,0,1469.25
45,-118.75,185,0.333333333,0.583333333,9,2007,breaks4,2012,-118.70923703909358,45.0560561366371,115.27832123233108,180.4570350646973,0.02389969254857846,0.05502392344497608,0.2609826426028339,0.7133115302616329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6840534085974815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21767911419887104,0,0,0.0982674772036474,0,0,0,0,0,0,0,1469.25
45,-118.75,185,1.75,2.15,8,2019,breaks5,2021,-118.70923703909358,45.0560561366371,115.27832123233108,180.4570350646973,0.02389969254857846,0.05502392344497608,0.2609826426028339,0.7133115302616329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6840534085974815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21767911419887104,0,0,0.0982674772036474,0,0,0,0,0,0,0,1469.25
45,-118.75,185,4,6.6,8,2000,breaks3,2003,-118.70923703909358,45.0560561366371,115.27832123233108,180.4570350646973,0.02389969254857846,0.05502392344497608,0.2609826426028339,0.7133115302616329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6840534085974815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21767911419887104,0,0,0.0982674772036474,0,0,0,0,0,0,0,1469.25
45,-118.75,397,0,0,9,2005,breaks4,2013,-118.71275751999632,44.907698439478416,156.273749844424,213.70895385742188,0,0.01406350706373694,0.6341771585112136,0.35175933442504953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7112870789341378,0,0,0,0,0,0,0,0,0,0,0,0,0.0130718954248366,0,0,0.23717948717948717,0,0,0.03846153846153846,0,0,0,0,0,0,0,1615.3333333333333
45,-118.75,397,1,2.4000000000000004,8,2019,breaks5,2022,-118.71275751999632,44.907698439478416,156.273749844424,213.70895385742188,0,0.01406350706373694,0.6341771585112136,0.35175933442504953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7112870789341378,0,0,0,0,0,0,0,0,0,0,0,0,0.0130718954248366,0,0,0.23717948717948717,0,0,0.03846153846153846,0,0,0,0,0,0,0,1615.3333333333333
45,-118.75,397,1.6,3.1999999999999997,7,1983,breaks1,1986,-118.71275751999632,44.907698439478416,156.273749844424,213.70895385742188,0,0.01406350706373694,0.6341771585112136,0.35175933442504953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7112870789341378,0,0,0,0,0,0,0,0,0,0,0,0,0.0130718954248366,0,0,0.23717948717948717,0,0,0.03846153846153846,0,0,0,0,0,0,0,1615.3333333333333
45,-118.75,397,8.8,15.2,8,1990,breaks2,1995,-118.71275751999632,44.907698439478416,156.273749844424,213.70895385742188,0,0.01406350706373694,0.6341771585112136,0.35175933442504953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7112870789341378,0,0,0,0,0,0,0,0,0,0,0,0,0.0130718954248366,0,0,0.23717948717948717,0,0,0.03846153846153846,0,0,0,0,0,0,0,1615.3333333333333
45,-118.75,397,9.6,17.2,9,2000,breaks3,2004,-118.71275751999632,44.907698439478416,156.273749844424,213.70895385742188,0,0.01406350706373694,0.6341771585112136,0.35175933442504953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7112870789341378,0,0,0,0,0,0,0,0,0,0,0,0,0.0130718954248366,0,0,0.23717948717948717,0,0,0.03846153846153846,0,0,0,0,0,0,0,1615.3333333333333
45,-119,85,1.6,3.2000000000000006,9,2008,breaks4,2013,-118.97543694793954,44.90807115129456,92.24103818379716,260.9341522216797,0,0.00158761677824425,0.17819655744678747,0.8211683958419148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.01216666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8523475177304964,0,0,0.13548581560283687,0,0,0,0,0,0,0,1417.2
45,-119,85,15,21.200000000000003,9,1990,breaks2,1995,-118.97543694793954,44.90807115129456,92.24103818379716,260.9341522216797,0,0.00158761677824425,0.17819655744678747,0.8211683958419148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.01216666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8523475177304964,0,0,0.13548581560283687,0,0,0,0,0,0,0,1417.2
45,-119,85,32,65.8,9,2001,breaks3,2004,-118.97543694793954,44.90807115129456,92.24103818379716,260.9341522216797,0,0.00158761677824425,0.17819655744678747,0.8211683958419148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.01216666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8523475177304964,0,0,0.13548581560283687,0,0,0,0,0,0,0,1417.2
45,-119,85,5,8.45,8,2022,breaks5,2022,-118.97543694793954,44.90807115129456,92.24103818379716,260.9341522216797,0,0.00158761677824425,0.17819655744678747,0.8211683958419148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.01216666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8523475177304964,0,0,0.13548581560283687,0,0,0,0,0,0,0,1417.2
45,-119,85,6.8,19.200000000000003,7,1985,breaks1,1986,-118.97543694793954,44.90807115129456,92.24103818379716,260.9341522216797,0,0.00158761677824425,0.17819655744678747,0.8211683958419148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.01216666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8523475177304964,0,0,0.13548581560283687,0,0,0,0,0,0,0,1417.2
45,-119.25,353,0.4,0.8,7,1982,breaks1,1986,-119.13458963915244,45.08088500481054,104.98968298739796,141.22724151611328,0,0,0.32722929936305734,0.6727707006369427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.3931372549019608,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.24803921568627457,0,0,0.2188235294117647,0,0,0,0,0,0,0,1411.5
45,-119.25,353,0.6,0.8,9,2009,breaks4,2013,-119.13458963915244,45.08088500481054,104.98968298739796,141.22724151611328,0,0,0.32722929936305734,0.6727707006369427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.3931372549019608,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.24803921568627457,0,0,0.2188235294117647,0,0,0,0,0,0,0,1411.5
45,-119.25,353,2.6,4.4,9,1989,breaks2,1995,-119.13458963915244,45.08088500481054,104.98968298739796,141.22724151611328,0,0,0.32722929936305734,0.6727707006369427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.3931372549019608,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.24803921568627457,0,0,0.2188235294117647,0,0,0,0,0,0,0,1411.5
45,-119.25,353,3,4.4,8,2022,breaks5,2022,-119.13458963915244,45.08088500481054,104.98968298739796,141.22724151611328,0,0,0.32722929936305734,0.6727707006369427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.3931372549019608,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.24803921568627457,0,0,0.2188235294117647,0,0,0,0,0,0,0,1411.5
45,-119.25,353,8.8,16,9,2001,breaks3,2004,-119.13458963915244,45.08088500481054,104.98968298739796,141.22724151611328,0,0,0.32722929936305734,0.6727707006369427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.3931372549019608,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.24803921568627457,0,0,0.2188235294117647,0,0,0,0,0,0,0,1411.5
45,-119.5,309,1.6,2.6000000000000005,9,2009,breaks4,2013,-119.60972,44.88778,133.7944928605035,313.83831787109375,0,0,0.7886762360446571,0.2113237639553429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.8235294117647058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392156862745098,0,0,0.13725490196078433,0,0,0,0,0,0,0,1390
45,-119.5,309,116.8,240,9,2001,breaks3,2004,-119.60972,44.88778,133.7944928605035,313.83831787109375,0,0,0.7886762360446571,0.2113237639553429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.8235294117647058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392156862745098,0,0,0.13725490196078433,0,0,0,0,0,0,0,1390
45,-119.5,309,15.2,20.2,9,1990,breaks2,1995,-119.60972,44.88778,133.7944928605035,313.83831787109375,0,0,0.7886762360446571,0.2113237639553429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.8235294117647058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392156862745098,0,0,0.13725490196078433,0,0,0,0,0,0,0,1390
45,-119.5,309,4.4,11.8,7,1985,breaks1,1986,-119.60972,44.88778,133.7944928605035,313.83831787109375,0,0,0.7886762360446571,0.2113237639553429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.8235294117647058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392156862745098,0,0,0.13725490196078433,0,0,0,0,0,0,0,1390
45,-119.5,309,41,49,7,2022,breaks5,2022,-119.60972,44.88778,133.7944928605035,313.83831787109375,0,0,0.7886762360446571,0.2113237639553429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.8235294117647058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392156862745098,0,0,0.13725490196078433,0,0,0,0,0,0,0,1390
45,-119.5,91,0.4,1.2000000000000002,9,2006,breaks4,2013,-119.4031507363715,45.10162187560955,108.74232882835676,195.77532958984375,0,0.00556691747201363,0.38525939950901344,0.6091736830189729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.2352941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0.0196078431372549,0,0,0.4640522875816994,0,0,0.28104575163398693,0,0,0,0,0,0,0,1373
45,-119.5,91,0.8,1.2,8,1990,breaks2,1995,-119.4031507363715,45.10162187560955,108.74232882835676,195.77532958984375,0,0.00556691747201363,0.38525939950901344,0.6091736830189729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.2352941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0.0196078431372549,0,0,0.4640522875816994,0,0,0.28104575163398693,0,0,0,0,0,0,0,1373
45,-119.5,91,1.2,1.2,7,2022,breaks5,2022,-119.4031507363715,45.10162187560955,108.74232882835676,195.77532958984375,0,0.00556691747201363,0.38525939950901344,0.6091736830189729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.2352941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0.0196078431372549,0,0,0.4640522875816994,0,0,0.28104575163398693,0,0,0,0,0,0,0,1373
45,-119.5,91,1.6,4,8,1985,breaks1,1986,-119.4031507363715,45.10162187560955,108.74232882835676,195.77532958984375,0,0.00556691747201363,0.38525939950901344,0.6091736830189729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.2352941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0.0196078431372549,0,0,0.4640522875816994,0,0,0.28104575163398693,0,0,0,0,0,0,0,1373
45,-119.5,91,44.8,48.4,9,2001,breaks3,2004,-119.4031507363715,45.10162187560955,108.74232882835676,195.77532958984375,0,0.00556691747201363,0.38525939950901344,0.6091736830189729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.2352941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0.0196078431372549,0,0,0.4640522875816994,0,0,0.28104575163398693,0,0,0,0,0,0,0,1373
45,-119.75,168,0.8,3.4000000000000004,9,2006,breaks4,2012,-119.6997795990126,44.99583695788208,84.17318341065854,165.56572941371374,0.00716846901371458,0.00815149753540585,0.21457166264280764,0.7787222047616134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.01457725947521865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9397194202356268,0,0,0.04570332028915462,0,0,0,0,0,0,0,1333.7142857142858
45,-119.75,168,22.6,30.2,7,1982,breaks1,1985,-119.6997795990126,44.99583695788208,84.17318341065854,165.56572941371374,0.00716846901371458,0.00815149753540585,0.21457166264280764,0.7787222047616134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.01457725947521865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9397194202356268,0,0,0.04570332028915462,0,0,0,0,0,0,0,1333.7142857142858
45,-119.75,168,4.6,7.6,7,2021,breaks5,2021,-119.6997795990126,44.99583695788208,84.17318341065854,165.56572941371374,0.00716846901371458,0.00815149753540585,0.21457166264280764,0.7787222047616134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.01457725947521865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9397194202356268,0,0,0.04570332028915462,0,0,0,0,0,0,0,1333.7142857142858
45,-119.75,168,6.6,19,9,1992,breaks2,1994,-119.6997795990126,44.99583695788208,84.17318341065854,165.56572941371374,0.00716846901371458,0.00815149753540585,0.21457166264280764,0.7787222047616134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.01457725947521865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9397194202356268,0,0,0.04570332028915462,0,0,0,0,0,0,0,1333.7142857142858
45,-119.75,168,70.8,138.99999999999997,9,2001,breaks3,2003,-119.6997795990126,44.99583695788208,84.17318341065854,165.56572941371374,0.00716846901371458,0.00815149753540585,0.21457166264280764,0.7787222047616134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.01457725947521865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9397194202356268,0,0,0.04570332028915462,0,0,0,0,0,0,0,1333.7142857142858
45,-120,352,10.4,17,2,1988,breaks2,1995,-119.96928725876676,44.96145498588816,88.53007594631316,130.57915878295898,0,0.03227383026144635,0.10602968176636351,0.8778334031029132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0196078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946078431372549,0,0,0.03431372549019608,0,0,0,0,0,0,0,1265
45,-120,352,32,41,4,1982,breaks1,1986,-119.96928725876676,44.96145498588816,88.53007594631316,130.57915878295898,0,0.03227383026144635,0.10602968176636351,0.8778334031029132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0196078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946078431372549,0,0,0.03431372549019608,0,0,0,0,0,0,0,1265
45,-121.5,66,0,0,2,1981,breaks1,1987,-121.5931284743971,45.01241225090002,196.5419702548371,463.28513590494794,0,0.0126782884310618,0.4752953388447549,0.5162524688678706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.14102564102564102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11689291101055808,0,0,0.7100301659125188,0,0,0,0,0.03205128205128205,0,0,1056.3333333333333
45,-121.5,66,2,3.666666667,2,2016,breaks5,2023,-121.5931284743971,45.01241225090002,196.5419702548371,463.28513590494794,0,0.0126782884310618,0.4752953388447549,0.5162524688678706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.14102564102564102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11689291101055808,0,0,0.7100301659125188,0,0,0,0,0.03205128205128205,0,0,1056.3333333333333
45,-121.5,66,28.4,69.39999999999999,8,2013,breaks4,2014,-121.5931284743971,45.01241225090002,196.5419702548371,463.28513590494794,0,0.0126782884310618,0.4752953388447549,0.5162524688678706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.14102564102564102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11689291101055808,0,0,0.7100301659125188,0,0,0,0,0.03205128205128205,0,0,1056.3333333333333
45,-121.5,66,59.2,147.2,7,2001,breaks3,2005,-121.5931284743971,45.01241225090002,196.5419702548371,463.28513590494794,0,0.0126782884310618,0.4752953388447549,0.5162524688678706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.14102564102564102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11689291101055808,0,0,0.7100301659125188,0,0,0,0,0.03205128205128205,0,0,1056.3333333333333
45.25,-114.5,224,0,0,1,2017,breaks5,2023,-114.532916,45.348132,74.222702400274855,157.46551513671875,0,0.08028616852146264,0.26629570747217807,0.6534181240063593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0.24,0,0,0,0,0,0,0,1550
