lat,lon,source,manual_id
37.01422054145951,-112.49287554685723,Synthetic data,11375
37.01443098008167,-108.37661767430836,Synthetic data,23313
37.01516816788353,-107.10310840053717,Synthetic data,17358
37.01531416946091,-109.42645108926808,Synthetic data,65728
37.01536361302715,-110.36528787645511,Synthetic data,65455
37.01610158907715,-112.87323681230193,Synthetic data,17335
37.019128858984914,-122.77596356219146,Synthetic data,17295
37.01914954488166,-120.18562522478167,Synthetic data,23266
37.02054139651591,-122.98015156202018,Synthetic data,60898
37.02176972926827,-118.14182281546528,Synthetic data,23274
37.022148884192575,-105.01387381419772,Synthetic data,67366
37.02239687577821,-113.86324215453352,Synthetic data,23292
37.02351082547102,-109.98964790673926,Synthetic data,65546
37.023711114015896,-118.99520826851948,Synthetic data,70104
37.025220299488865,-108.27496005652938,Synthetic data,66183
37.0252914170851,-107.4486079213093,Synthetic data,11395
37.02531966450624,-110.05338567949366,Synthetic data,23307
37.026434156578034,-115.04833528149176,Synthetic data,71524
37.027328588068485,-107.01913964055711,Synthetic data,23319
37.02805591386277,-115.88761161547154,Synthetic data,71160
37.02901288558496,-123.060605706356,Synthetic data,17294
37.03008026594762,-106.15958901814884,Synthetic data,66911
37.0313464596984,-116.54019507113844,Synthetic data,11359
37.03242670389591,-109.08516712527488,Synthetic data,65910
37.032951070170384,-110.61654582939808,Synthetic data,73162
37.03357991471421,-104.06880926928716,Synthetic data,67730
37.036314801021945,-112.02180401148507,Synthetic data,17338
37.03655992972199,-111.30590769893024,Synthetic data,17341
37.036693862930406,-113.7909120809636,Synthetic data,64181
37.03727205976611,-108.47859344730388,Synthetic data,66092
37.0379670659313,-122.49471659719713,Synthetic data,68872
37.03799172025174,-111.94336123013636,Synthetic data,64818
37.03834692901,-121.6333610667498,Synthetic data,61338
37.03835317125777,-120.23836884688352,Synthetic data,69664
37.039192552503664,-116.55131062085276,Synthetic data,63186
37.039493485412095,-112.44612859835615,Synthetic data,64636
37.03976135136327,-118.34319735714234,Synthetic data,70368
37.03981359390309,-108.42719577183016,Synthetic data,17352
37.04136364808073,-116.31523708737222,Synthetic data,17321
37.04312438471243,-123.89640870824223,Synthetic data,60546
37.04337587271584,-114.54647982132155,Synthetic data,71706
37.04456212942023,-122.72796259575988,Synthetic data,60986
37.045174949162174,-104.38775980146602,Synthetic data,17368
37.045379168121144,-120.44528861774596,Synthetic data,69576
37.04577626945684,-114.31589376210468,Synthetic data,71797
37.046819789509755,-107.40073455113452,Synthetic data,66456
37.04696551937377,-113.48921600339236,Synthetic data,11371
37.04792472202098,-116.25459586450596,Synthetic data,23282
37.050157624529675,-109.55641123466194,Synthetic data,17348
37.05036889354233,-114.55560564307962,Synthetic data,23289
37.050695125653874,-115.49878488242392,Synthetic data,23285
37.05195892066695,-106.42088921630057,Synthetic data,11399
37.052911309176125,-114.93451521446696,Synthetic data,63726
37.05306781741092,-122.61550095840356,Synthetic data,23257
37.05385795107577,-119.77594385197152,Synthetic data,17307
37.053918911668006,-120.91779694595608,Synthetic data,17302
37.0546400793246,-104.82020067959093,Synthetic data,67457
37.05603657045867,-123.40026200190188,Synthetic data,68520
37.05606528191129,-121.71854841487948,Synthetic data,23260
37.05687535996549,-114.72835254576056,Synthetic data,63817
37.056897698377725,-110.97184377012309,Synthetic data,72980
37.056915116496384,-105.65947430132655,Synthetic data,67093
37.05695982027101,-113.05792218266288,Synthetic data,23295
37.05698863539146,-106.27520364016527,Synthetic data,11400
37.05708662449615,-110.563370755699,Synthetic data,11383
37.05815324513242,-119.18230574950576,Synthetic data,70016
37.059313993377145,-121.9862069291994,Synthetic data,69048
37.05944657284999,-122.22739618929336,Synthetic data,17297
37.059677012381144,-121.12315231462708,Synthetic data,23263
37.05977166508091,-120.07062922476324,Synthetic data,69752
37.06168191169854,-105.84258627676172,Synthetic data,11402
37.062334338668734,-105.61524487106362,Synthetic data,74982
37.06265395064838,-113.10843184223631,Synthetic data,11373
37.06282111792825,-105.28972423798405,Synthetic data,11404
37.0628724891576,-122.52316501387396,Synthetic data,17296
37.06315805105259,-114.7243522204808,Synthetic data,23288
37.063847098557744,-118.68172301258892,Synthetic data,11350
37.06387659360189,-119.39720341871724,Synthetic data,23269
37.064389515900984,-111.48008544335607,Synthetic data,17340
37.064633760019206,-103.9523611838813,Synthetic data,17370
37.06463695166167,-111.98473251616817,Synthetic data,11377
37.06539410853293,-122.88796254311455,Synthetic data,68696
37.06561427662382,-105.94577234477038,Synthetic data,23323
37.06599237653427,-120.26345516502624,Synthetic data,61866
37.06606355676195,-109.19964169053128,Synthetic data,11388
37.06630331493216,-122.00598539575005,Synthetic data,11337
37.06766095844796,-113.83298885228578,Synthetic data,17331
37.06800315628061,-121.97791987250092,Synthetic data,61250
37.06845770654036,-107.88939822657268,Synthetic data,74072
37.06887778593227,-117.42334404634312,Synthetic data,23277
37.06893143028719,-118.38104916969314,Synthetic data,23273
37.06909835361875,-119.04092355998,Synthetic data,17310
37.06985697126947,-122.75772665278056,Synthetic data,11334
37.070028398244176,-123.51007754006424,Synthetic data,23253
37.07067858258961,-123.25524904788472,Synthetic data,60810
37.071283770375885,-114.31643769989024,Synthetic data,23290
37.07148285739822,-118.07960745453602,Synthetic data,70456
37.07245838054223,-106.82417630264536,Synthetic data,17359
37.07271058578044,-109.76517338131087,Synthetic data,73435
37.07302441552747,-118.590163702087,Synthetic data,17312
37.075078698806465,-123.0527088236995,Synthetic data,11333
37.076945624430664,-110.24428569606972,Synthetic data,23306
37.07723900605925,-111.50206885498484,Synthetic data,23301
37.07815369038144,-105.47783578315284,Synthetic data,67184
37.07890717295231,-117.25989287538688,Synthetic data,23278
37.07908507774118,-124.19564352888848,Synthetic data,11328
37.079924053454306,-117.91755301627563,Synthetic data,23275
37.08144413656555,-111.2498541183886,Synthetic data,65091
37.08219377143541,-124.57032288896151,Synthetic data,23249
37.08263441035524,-107.03180484293262,Synthetic data,66638
37.083000867278315,-121.58070759964176,Synthetic data,11339
37.08348486589966,-108.809986582899,Synthetic data,66001
37.08368053450249,-119.1208988816943,Synthetic data,23271
37.08402555435896,-113.51062415289924,Synthetic data,17332
37.08421350485878,-111.74779679457424,Synthetic data,23300
37.08562040160177,-108.99903100496158,Synthetic data,17350
37.08667646429967,-107.33843182737472,Synthetic data,66547
37.08724587695906,-110.27022829506312,Synthetic data,17345
37.087558289757,-119.82311589608436,Synthetic data,62042
37.08771280088695,-119.71703838399844,Synthetic data,69840
37.08790806820616,-104.02467508916745,Synthetic data,75528
37.088555097870994,-117.18373289715964,Synthetic data,62922
37.088711518386845,-120.12366107053822,Synthetic data,23267
37.08898539294023,-106.50628125079676,Synthetic data,66820
37.08901634631911,-123.23945685679791,Synthetic data,23254
37.089805413386784,-117.8514150083065,Synthetic data,23276
37.09227159008151,-109.32431166426976,Synthetic data,17349
37.09274573577568,-122.61311359051616,Synthetic data,11335
37.09374356805347,-117.54929140990134,Synthetic data,62834
37.09594754880527,-115.01296852371888,Synthetic data,11365
37.09631688933587,-109.64339953270974,Synthetic data,11386
37.09683863358805,-120.87189029692672,Synthetic data,17303
37.098337176954374,-113.59126738936176,Synthetic data,72070
37.09848380216863,-106.32935128250392,Synthetic data,17361
37.09854018554324,-110.99497140856693,Synthetic data,23303
37.09861494664801,-118.0474174367846,Synthetic data,17314
37.098907193169,-124.37489209242632,Synthetic data,17289
37.100540090876166,-121.2152219620766,Synthetic data,17301
37.10067382821581,-119.42068197549088,Synthetic data,62130
37.10079457849497,-113.61641155940016,Synthetic data,64272
37.10136108309962,-111.82489918114152,Synthetic data,72707
37.10136549745221,-115.32415427907836,Synthetic data,17325
37.10197644273285,-123.1745778110344,Synthetic data,11332
37.10261390305823,-109.27256212336944,Synthetic data,65819
37.10283208935289,-105.64595472178188,Synthetic data,74891
37.10289378580637,-118.97548542555889,Synthetic data,11349
37.10397106106393,-123.12448232754832,Synthetic data,23255
37.10514793504262,-120.86610841733636,Synthetic data,69488
37.1051756105735,-111.60938418353908,Synthetic data,65000
37.10547274845885,-120.3194826078252,Synthetic data,11344
37.10588974499842,-108.2132292072056,Synthetic data,73981
37.10642568889307,-115.8052961525973,Synthetic data,71251
37.10643378912937,-113.74240581161575,Synthetic data,71979
37.10671309492318,-108.87647784216097,Synthetic data,11389
37.107526277715806,-112.84055997035466,Synthetic data,72343
37.10829361260403,-115.92341531673446,Synthetic data,23283
37.10863139684079,-113.90559564501746,Synthetic data,17330
37.10966500104405,-113.46084287785924,Synthetic data,23293
37.111413977865595,-112.73523657635089,Synthetic data,23296
37.11340505600674,-117.55484461976448,Synthetic data,11355
37.11388319241814,-104.7190436659148,Synthetic data,17367
37.11434611468576,-118.21081701182992,Synthetic data,17313
37.11442984075984,-115.5525391549454,Synthetic data,71342
37.114550788654014,-104.88029295910384,Synthetic data,17366
37.114880187262315,-116.7303317686892,Synthetic data,23280
37.11665668239584,-122.38414453784937,Synthetic data,61074
37.11693796282634,-122.07844766724156,Synthetic data,17298
37.11708250147058,-112.26704917126337,Synthetic data,11376
37.1171564036631,-104.76490685442695,Synthetic data,11406
37.11717017373303,-109.73947989707813,Synthetic data,17347
37.11718366900459,-114.98504197143484,Synthetic data,17326
37.11743163509527,-108.32947111676911,Synthetic data,11392
37.11773818888469,-119.12275437166682,Synthetic data,62306
37.118314461782575,-115.31892989954213,Synthetic data,23286
37.12045348616084,-116.6486642913078,Synthetic data,70896
37.121707297395915,-118.30033579893644,Synthetic data,62570
37.12336702516768,-106.84470507671358,Synthetic data,11398
37.12350424245233,-114.07253429439152,Synthetic data,64090
37.12364330596756,-105.30922409845516,Synthetic data,67275
37.12463125411887,-116.4100812851102,Synthetic data,70984
37.12507415522123,-105.95333963690793,Synthetic data,23405
37.12572668661596,-105.34993547765772,Synthetic data,11486
37.126520562916994,-116.10868277976988,Synthetic data,71161
37.12683060503332,-104.55545339954551,Synthetic data,67549
37.12763065949548,-107.17088241060264,Synthetic data,17439
37.12824214017019,-108.20201501064004,Synthetic data,17435
37.129920445848256,-114.86461272800808,Synthetic data,17409
37.130035178910475,-110.49263260146836,Synthetic data,11465
37.13019594119396,-116.4978066352196,Synthetic data,17402
37.13057602441404,-116.4002116981428,Synthetic data,11441
37.1320961562451,-113.94014484045329,Synthetic data,17412
37.133135816140566,-112.1493227176834,Synthetic data,23380
37.13359329995001,-106.35511872748611,Synthetic data,23404
37.13375977188116,-112.08756482461467,Synthetic data,17420
37.134427960787434,-105.71704340528233,Synthetic data,17445
37.13545113016153,-107.82274825242348,Synthetic data,23398
37.13598920160439,-117.3992466359632,Synthetic data,23359
37.13759075279813,-118.87329459830652,Synthetic data,11432
37.13776014052564,-105.59479342144914,Synthetic data,23407
37.138299773971085,-115.46580719016492,Synthetic data,71343
37.138487021729816,-109.456302933977,Synthetic data,17430
37.13874902727548,-122.99426988203776,Synthetic data,23338
37.139554597612005,-117.69901557953564,Synthetic data,62747
37.1402459644014,-105.78124640334865,Synthetic data,11484
37.14081946329679,-107.63187132088932,Synthetic data,17437
37.14162167959148,-107.8261754566338,Synthetic data,11476
37.14182281203102,-120.64024805603547,Synthetic data,17386
37.142461836512666,-122.85330311447616,Synthetic data,17378
37.14280870120274,-107.58371223526774,Synthetic data,74255
37.14383431134047,-118.37868178030476,Synthetic data,17394
37.14568795374362,-121.86705771635752,Synthetic data,69137
37.14581308607012,-116.0512264497811,Synthetic data,23365
37.14615441096248,-124.08073812094516,Synthetic data,60547
37.146765803569,-108.66336657153444,Synthetic data,73800
37.14701488567516,-109.9341811175691,Synthetic data,17428
37.147096524829976,-108.70691190491198,Synthetic data,66002
37.14762309775688,-117.38647616741946,Synthetic data,70633
37.148161691380665,-122.32974894804649,Synthetic data,11419
37.1482954469393,-123.74628704547648,Synthetic data,23335
37.14907233492704,-119.02296337188454,Synthetic data,23353
37.14936705830041,-118.78713792155033,Synthetic data,70193
37.1495519457967,-123.34162333025596,Synthetic data,23337
37.15332413831493,-119.68028274038808,Synthetic data,69841
37.15442608855665,-119.73011584801134,Synthetic data,23351
37.15474727982655,-112.70678596920334,Synthetic data,11456
37.15601991582662,-106.2079938070965,Synthetic data,74710
37.15618440846447,-106.34343476203505,Synthetic data,66912
37.156944492890034,-117.38816415716428,Synthetic data,11437
37.15713724726811,-122.60867623932428,Synthetic data,68873
37.15748035447905,-113.10226179432355,Synthetic data,11455
37.1584497927106,-117.12815570330712,Synthetic data,23360
37.158463471685536,-120.8116003079922,Synthetic data,61691
37.16006391053088,-124.04089142364684,Synthetic data,23334
37.16008273750776,-122.88111445162212,Synthetic data,60899
37.16186443442712,-115.37454921845348,Synthetic data,71434
37.16206183482427,-123.11071236123098,Synthetic data,17377
37.1626372335013,-119.8642359712976,Synthetic data,17390
37.162657006352674,-121.1083374634618,Synthetic data,17385
37.16266104741953,-105.89991579361958,Synthetic data,11483
37.163819916546345,-106.75831706490136,Synthetic data,74528
37.16451673867414,-120.38154236791888,Synthetic data,61779
37.16582237032708,-122.17123475356492,Synthetic data,68961
37.16647392360028,-105.16635590436636,Synthetic data,67276
37.16660284198588,-110.617748217599,Synthetic data,73163
37.1669722411898,-124.0257164920331,Synthetic data,17373
37.1671343803755,-115.4802141833352,Synthetic data,63545
37.167262917617336,-111.9985985000967,Synthetic data,72617
37.1684969815542,-120.24930313712684,Synthetic data,69665
37.16882958583301,-111.03247627947712,Synthetic data,65183
37.1688469038927,-104.67497202166123,Synthetic data,17448
37.16949247318553,-111.42262822302293,Synthetic data,11461
37.16971240576822,-110.55795162939468,Synthetic data,17426
37.16997121449094,-104.9794826169964,Synthetic data,30096
37.170699043548666,-115.7416797952028,Synthetic data,11444
37.170774907048326,-112.77849369018804,Synthetic data,64546
37.17211764148669,-106.89131110609742,Synthetic data,66639
37.17255619139178,-107.89301843737483,Synthetic data,66275
37.17314813530538,-106.41713031532709,Synthetic data,23403
37.17340202763444,-121.1369181497721,Synthetic data,23345
37.17346691363491,-114.271084610431,Synthetic data,64000
37.17372204660205,-121.41264091013,Synthetic data,61427
37.175992631178815,-117.3164413938066,Synthetic data,17399
37.17609356471803,-120.32659034157405,Synthetic data,23349
37.176932906906586,-116.37194010289386,Synthetic data,63275
37.17745131679112,-117.69121180282671,Synthetic data,23358
37.17746504070237,-120.9212278824998,Synthetic data,11424
37.17861298809294,-108.78224549541484,Synthetic data,23394
37.180789283593185,-114.08348848624156,Synthetic data,11451
37.18224293924868,-123.8436386223184,Synthetic data,60635
37.183600357791875,-106.03190183860715,Synthetic data,67003
37.183711951365694,-123.44636155437912,Synthetic data,23336
37.18452680244809,-114.97561707004206,Synthetic data,63727
37.18472091702279,-106.9479847556795,Synthetic data,74437
37.184924458910245,-106.17378151661252,Synthetic data,11482
37.18579576408956,-114.35930519818794,Synthetic data,17411
37.18584508355707,-119.90882320521632,Synthetic data,17389
37.18837511021411,-124.42003116669366,Synthetic data,68169
37.18917396169854,-121.1724483538419,Synthetic data,69313
37.18949686177075,-111.01660085795449,Synthetic data,11463
37.19010578386951,-118.86284627806162,Synthetic data,62395
37.19066214869963,-116.69280019938014,Synthetic data,70897
37.19195800367743,-112.50091567257186,Synthetic data,11457
37.19214912626194,-114.4204419600428,Synthetic data,23371
37.193585368047934,-117.93110190186415,Synthetic data,62659
37.19360136188334,-112.54572253796503,Synthetic data,64637
37.19392666377826,-107.63694866240256,Synthetic data,74164
37.19407927716384,-108.31325913628098,Synthetic data,11474
37.194097022817004,-111.56874238501769,Synthetic data,72799
37.19502150884364,-107.23211780638668,Synthetic data,66548
37.19526747101918,-106.71545771264935,Synthetic data,23402
37.19589795381762,-111.26440691313474,Synthetic data,23384
37.196542937424965,-122.91789831512142,Synthetic data,11416
37.196647208882496,-112.94729656021808,Synthetic data,23377
37.196886104531586,-123.67358609422809,Synthetic data,11413
37.19745128339855,-109.49839630932549,Synthetic data,23391
37.19762074679602,-105.6131491442211,Synthetic data,67185
37.19780681311386,-110.69125162396811,Synthetic data,73072
37.19895764981629,-109.18283364287343,Synthetic data,73618
37.19916359038325,-115.65050047560362,Synthetic data,17405
37.19931471865857,-113.82098344888072,Synthetic data,64182
37.20062303281156,-119.03429777856218,Synthetic data,62307
37.20137720648199,-108.62891430570744,Synthetic data,11472
37.20198424923001,-114.33442021888914,Synthetic data,11450
37.20231834502192,-119.26439046330051,Synthetic data,62219
37.203392965195235,-104.32787226332584,Synthetic data,67640
37.203590762161184,-116.79663738625824,Synthetic data,23362
37.20362557214685,-124.15969233360374,Synthetic data,11411
37.20363694085973,-120.94662802515086,Synthetic data,69401
37.20367260510102,-117.96016565337776,Synthetic data,23357
37.20383825781755,-104.05638854327844,Synthetic data,75529
37.20485471590655,-114.72448664408876,Synthetic data,23370
37.205092017306015,-106.06680758617586,Synthetic data,74801
37.205272159248125,-106.49302414123667,Synthetic data,11481
37.206436516135,-112.0658942811424,Synthetic data,11459
37.20663903420791,-118.3253716195468,Synthetic data,70369
37.207080462772865,-113.16895213507814,Synthetic data,64364
37.20724973623874,-106.10824283398688,Synthetic data,17444
37.20777579728747,-108.9246807435411,Synthetic data,65911
37.20800782809965,-104.8815356058767,Synthetic data,30887
37.208238549821544,-106.76292591233504,Synthetic data,11480
37.208306960528724,-109.10629563819384,Synthetic data,17432
37.208522456581704,-116.97044299170376,Synthetic data,11439
37.208621063502505,-107.52716067997972,Synthetic data,23399
37.20867051370442,-109.76140749134356,Synthetic data,11468
37.20879225904355,-123.28205175197218,Synthetic data,11415
37.209976901474874,-108.07343566877536,Synthetic data,17436
37.21024452487472,-118.8740838719532,Synthetic data,17393
37.21028164844029,-108.55816842295462,Synthetic data,73891
37.21057906729402,-121.94722929183628,Synthetic data,17381
37.21058652049396,-108.02363085775868,Synthetic data,23397
37.210891050461214,-113.31546911288753,Synthetic data,17415
37.21131291723577,-105.44135198695584,Synthetic data,17446
37.212025739543606,-113.35404620046027,Synthetic data,23376
37.21210752648767,-118.45977276616031,Synthetic data,23355
37.212550208030734,-107.0323119466193,Synthetic data,23401
37.21281819138676,-111.81123359600316,Synthetic data,72708
37.213366061565466,-110.11521531129256,Synthetic data,11467
37.2136347310734,-104.9373387984233,Synthetic data,75165
37.21537824562984,-111.57373890385496,Synthetic data,23383
37.215653139923234,-105.76285513601032,Synthetic data,67094
37.2159935804666,-104.6154497859534,Synthetic data,17449
37.21822346618865,-123.80204760318156,Synthetic data,17374
37.21917050995398,-112.29154698865024,Synthetic data,64728
37.21933988184901,-120.33190190070307,Synthetic data,17388
37.2193652180722,-104.952539031161,Synthetic data,67367
37.221053859742824,-107.4875745253521,Synthetic data,11477
37.221226393885445,-119.08288026659284,Synthetic data,70105
37.22130434203427,-120.54238822683692,Synthetic data,69577
37.224109421891626,-119.55536019493591,Synthetic data,31674
37.2246656048228,-115.85339900222608,Synthetic data,23366
37.22548775805626,-113.49006136012032,Synthetic data,64273
37.22572516038781,-103.99191421293654,Synthetic data,67731
37.22580173914321,-110.79844680789392,Synthetic data,23386
37.22585464658914,-108.41079359821742,Synthetic data,23395
37.226205580926035,-107.21486280369572,Synthetic data,23400
37.226687046466395,-113.45378580322722,Synthetic data,23375
37.22699746169383,-117.28134356281952,Synthetic data,62923
37.22714220278431,-112.15715368866222,Synthetic data,11458
37.22911891597323,-119.09951106022343,Synthetic data,11431
37.22958987398306,-124.4944053760264,Synthetic data,17371
37.2300566851045,-116.09925174724776,Synthetic data,63363
37.23081324697705,-109.69393860473065,Synthetic data,23390
37.230924264586065,-116.0766414667596,Synthetic data,17404
37.231880427512806,-121.53534718009178,Synthetic data,23344
37.23200711241225,-112.96829691913445,Synthetic data,64455
37.23286813846789,-104.56087381904943,Synthetic data,75347
37.23321338399546,-103.9760052646161,Synthetic data,11490
37.23465461959131,-106.97237904754002,Synthetic data,17440
37.23533742962172,-111.09333049762064,Synthetic data,23385
37.23724973521894,-112.74641518684804,Synthetic data,17417
37.23761481727706,-112.27747772226576,Synthetic data,72526
37.23844626417849,-112.8607348385849,Synthetic data,23378
37.23955474363174,-110.09987670887494,Synthetic data,23389
37.24055204115575,-107.5596733125276,Synthetic data,66457
37.24344934662804,-111.19432766234968,Synthetic data,65092
37.244327881839126,-123.57967877580086,Synthetic data,68521
37.244493159116246,-113.91285690746736,Synthetic data,64091
37.24457744084066,-107.96758344350384,Synthetic data,74073
37.245221008430235,-113.84658896486508,Synthetic data,11452
37.24673397321021,-116.92172540834872,Synthetic data,63011
37.246746068878565,-124.45879128703382,Synthetic data,11410
37.24735726730432,-108.42128151643556,Synthetic data,66093
37.24775326799136,-109.17310245573752,Synthetic data,11470
37.24889354541665,-108.41124541294994,Synthetic data,11473
37.24910589912906,-116.27039365330712,Synthetic data,23364
37.249825673992746,-107.26661849103402,Synthetic data,74346
37.25042083620792,-121.44352128304308,Synthetic data,11422
37.25112030206947,-114.1222507270286,Synthetic data,71889
37.25123173301108,-105.16463586711323,Synthetic data,17447
37.252184458309785,-103.9381392809446,Synthetic data,17451
37.25246732146479,-119.46961707307491,Synthetic data,69929
37.25384951464366,-110.6889645131887,Synthetic data,17425
37.253920589224435,-116.74348410026867,Synthetic data,63099
37.25396783481119,-121.02497414982643,Synthetic data,61603
37.254430563771166,-116.19001815398224,Synthetic data,17403
37.255043955519795,-120.48620542994468,Synthetic data,17387
37.25567827891791,-104.319659463712,Synthetic data,17450
37.255828723544255,-119.37595115689328,Synthetic data,62131
37.25627272861311,-111.23333581979388,Synthetic data,17423
37.2567594453576,-104.1087692581932,Synthetic data,23412
37.25784731080057,-111.33046210295288,Synthetic data,72890
37.25951178505784,-104.43799019180004,Synthetic data,11488
37.25984442140907,-110.2088049291633,Synthetic data,11466
37.26133542973548,-116.47877579793568,Synthetic data,70985
37.26177535456373,-111.76930957543664,Synthetic data,23382
37.26206721510971,-105.15379512164508,Synthetic data,23408
37.262252265936695,-105.8053854238242,Synthetic data,23406
37.26238041353645,-122.592038518982,Synthetic data,23340
37.262958192499354,-116.40017567237372,Synthetic data,63187
37.26385454024421,-119.47338047920492,Synthetic data,30883
37.2640031275223,-118.17693445907209,Synthetic data,17395
37.26500824553659,-121.65021030709612,Synthetic data,17382
37.2681824551546,-124.19494993321132,Synthetic data,60459
37.268281749100424,-112.51055351574904,Synthetic data,17418
37.26938635029365,-118.28876034944552,Synthetic data,62571
37.269427111255936,-123.35109416302294,Synthetic data,17376
37.27043596311705,-117.91835389728658,Synthetic data,70457
37.271324508823454,-104.34578393690754,Synthetic data,11489
37.27132709149737,-113.59497269848362,Synthetic data,72071
37.27147152775433,-119.3028840504121,Synthetic data,70017
37.27178829413606,-122.08558284898754,Synthetic data,11420
37.27192963374546,-106.13351591303945,Synthetic data,17443
37.27199928840855,-116.90719838789664,Synthetic data,23361
37.273387530236505,-122.20052264776314,Synthetic data,23341
37.2755673796637,-112.59540909487988,Synthetic data,23379
37.27611422777409,-110.20589002757332,Synthetic data,23388
37.276242573338095,-104.69939637812786,Synthetic data,67458
37.27674387797015,-121.5140207616496,Synthetic data,17383
37.27751480782172,-118.56350394943728,Synthetic data,62483
37.27826491603628,-124.27457268029684,Synthetic data,23333
37.279403185879346,-109.15572908206376,Synthetic data,23392
37.2803353832569,-116.62036047701258,Synthetic data,23363
37.28070593008306,-117.65001664002192,Synthetic data,17397
37.2813005305361,-115.6190288599464,Synthetic data,17406
37.28186987864319,-113.62615448888393,Synthetic data,17413
37.28199267061427,-104.33246830990538,Synthetic data,23411
37.28205268649617,-113.99398541427216,Synthetic data,23373
37.282708089391235,-117.5983111441019,Synthetic data,62835
37.28320483287098,-115.626514040865,Synthetic data,63454
37.283492758113425,-118.78718136349926,Synthetic data,23354
37.28382442280417,-108.16422220040111,Synthetic data,66184
37.2838409334654,-104.7686667900416,Synthetic data,11487
37.28465220070211,-121.45794195641064,Synthetic data,69225
37.28512184991269,-113.18502307217568,Synthetic data,72162
37.285482978855725,-120.0708757636603,Synthetic data,61955
37.2863509922754,-108.89974033960608,Synthetic data,23393
37.28688663680805,-109.66419160773512,Synthetic data,17429
37.287372298014816,-109.17172730417224,Synthetic data,65820
37.28786041244166,-117.06954762485113,Synthetic data,70809
37.28973643440986,-109.70812683185795,Synthetic data,65638
37.29092857253272,-119.17988755361876,Synthetic data,11430
37.29143544490216,-109.59403714566724,Synthetic data,73527
37.29154120665043,-115.11126477934886,Synthetic data,23369
37.29166394786443,-105.38454136089422,Synthetic data,11485
37.292390326969326,-108.30366926681018,Synthetic data,73982
37.292609894648194,-115.86688298213994,Synthetic data,71252
37.29297525493894,-114.76118454016978,Synthetic data,63818
37.29329285095446,-112.56958501972258,Synthetic data,72435
37.29398023930844,-123.8148024410475,Synthetic data,68433
37.29430479515577,-110.26049715821864,Synthetic data,73254
37.29529636283405,-116.67250378406608,Synthetic data,17401
37.29545505507849,-108.21436746494146,Synthetic data,23396
37.29702446248848,-106.45766330056358,Synthetic data,74619
37.29834259999916,-114.64273259660696,Synthetic data,71616
37.29897310916567,-113.37777303467738,Synthetic data,11453
37.29980419570347,-123.21929213841211,Synthetic data,68609
37.30188397044549,-105.17477231629891,Synthetic data,75074
37.301952792331576,-110.04521924536677,Synthetic data,73345
37.30228606064338,-109.4806442258414,Synthetic data,65729
37.30252471345011,-115.51241865212796,Synthetic data,11445
37.30267327756155,-122.56649392959662,Synthetic data,17379
37.302903608069755,-113.76593443378806,Synthetic data,71980
37.3029716295423,-111.98364564665826,Synthetic data,23381
37.30322384339525,-111.2601230807486,Synthetic data,11462
37.303446046542376,-105.00941154616883,Synthetic data,31678
37.30507785023656,-121.71359336201569,Synthetic data,23343
37.30525452364236,-108.78990110760788,Synthetic data,17433
37.30594979063608,-107.28786842059344,Synthetic data,11478
37.30644392641261,-110.73248165508268,Synthetic data,65274
37.308025396894664,-117.15022742457222,Synthetic data,70721
37.308583857200574,-119.84223876270698,Synthetic data,62043
37.30862348584924,-111.71914174035192,Synthetic data,17421
37.31025341770146,-111.72881710517686,Synthetic data,11460
37.310455225466285,-114.44563395570732,Synthetic data,17410
37.311145297950134,-120.41367471130798,Synthetic data,11426
37.311635210586246,-120.09347408323084,Synthetic data,23350
37.31168810999952,-119.57383580156602,Synthetic data,30092
37.311777220864315,-114.5220881184796,Synthetic data,11449
37.31200553692179,-115.37031652085716,Synthetic data,63636
37.31281924172072,-110.33611335942987,Synthetic data,65456
37.3131654902827,-123.963453372824,Synthetic data,11412
37.31401739170542,-113.18543262011372,Synthetic data,11454
37.31426080467645,-122.72955327882664,Synthetic data,60987
37.3151059349766,-115.2572039757506,Synthetic data,17407
37.315829183731694,-108.45440194854746,Synthetic data,17434
37.316082779085264,-104.41444441338535,Synthetic data,23410
37.31677568226587,-122.8927814415656,Synthetic data,68697
37.317410772142466,-117.6645775543293,Synthetic data,11436
37.31748367077671,-108.97264640836512,Synthetic data,11471
37.31773017696105,-104.29812276153824,Synthetic data,75438
37.319013400760014,-119.99799456138862,Synthetic data,69753
37.319502360362094,-112.62728442752268,Synthetic data,72344
37.31952685775468,-116.98208824708126,Synthetic data,17400
37.32172936259303,-110.2024769858108,Synthetic data,17427
37.32305234228261,-107.99498219869564,Synthetic data,11475
37.32352656958392,-112.29492523579393,Synthetic data,17419
37.32397438079352,-110.0454072864377,Synthetic data,65547
37.32433900126489,-124.25315525155747,Synthetic data,68257
37.32541151769692,-121.29376307071652,Synthetic data,11423
37.325815913965926,-122.72554578224664,Synthetic data,68785
37.32589004718466,-124.188825171208,Synthetic data,17372
37.327174709760584,-113.09755648788996,Synthetic data,72253
37.32775988517096,-109.69607226119842,Synthetic data,73436
37.32790641213069,-118.073891619395,Synthetic data,11435
37.32796381798107,-105.52025409287307,Synthetic data,74983
37.328655335644726,-120.69242671772372,Synthetic data,11425
37.32898568519158,-120.70508613990388,Synthetic data,69489
37.32955652131932,-120.43281702499372,Synthetic data,23348
