clust,lat,lon,manual_id,PlotName,years_trapped,max_trap,ID,X,Y,dist_cent
161,51.083632,-120.876536,3008,Snohoosh Lake,3,11,1414,-120.90446969263957,51.126796228852676,5185.285536306377
162,39.229148,-120.01192,1449,Brockway,3,0.6,270,-120.01192,39.229148,0
163,44.926275,-115.953624,2015,Browns Pond,4,11,274,-115.95362400000002,44.92627499999998,1.1219169140868943e-9
164,43.73825,-121.81515,1199,Browns_Mtn,22,3.6,275,-121.74614308806599,43.775585784897345,6934.851902258906
164,43.81288,-121.67705,1200,Lookout_Mtn,22,8,968,-121.74614308806599,43.775585784897345,6934.897324885963
165,48.4218,-119.3692,1744,Browns_Pass,3,11.67,277,-119.35853507790887,48.44597049316996,2801.1937742488103
165,48.47014,-119.34786,649,Browns_Pass,38,32,276,-119.35853507790887,48.44597049316996,2801.2055977832742
166,47.75026,-117.20738,1302,Pleasant_Prairie,25,4,1208,-117.17914695667545,47.73255864477949,2890.8397115437333
166,47.73668,-117.29339,950,Bruce_Road,12,16.8,278,-117.17914695667545,47.73255864477949,8581.301425545242
166,47.70754,-117.10142,951,Otts_Orchard,14,20.6,1149,-117.17914695667545,47.73255864477949,6461.168442151598
166,47.73565,-117.11445,949,Harvard_Road,40,28.8,721,-117.17914695667545,47.73255864477949,4864.9468305941045
167,47.89695,-120.68143,1497,Grouse,4,3.8,704,-120.69570731816106,47.89218710907514,1191.747751169699
167,47.88257,-120.70279,1585,Brush_Creek,3,6,280,-120.69570731816106,47.89218710907514,1193.314421945816
167,47.89704,-120.7029,1496,Chiwawa,1,0,393,-120.69570731816106,47.89218710907514,761.8613461993998
168,44.15083,-119.40639,144,Buck_Cr,42,40.6,281,-119.32490581395226,44.17031117268439,6867.937083095243
168,44.2123,-119.28679,1558,unknown,2,2.4,1768,-119.32490581395226,44.17031117268439,5572.615089575791
168,44.14776,-119.2815,1047,Snowshoe_Summit,34,24.4,1417,-119.32490581395226,44.17031117268439,4281.872673519143
169,47.10897,-120.95277,1478,Taneum_Pk.,4,0.4,1549,-120.88896383988066,47.115281825381956,4893.253863768871
169,47.11392,-120.88416,1154,Taneum,27,8.6,1547,-120.88896383988066,47.115281825381956,394.764756486223
169,47.18353,-120.79391,1136,Lookout_Mt.,26,6,967,-120.88896383988066,47.115281825381956,10466.221638936422
169,47.16068,-120.84993,1134,Indian_John_Hill,15,0.2,804,-120.88896383988066,47.115281825381956,5851.591049192265
169,47.1252,-120.9293,1398,Taneum,14,19.2,1548,-120.88896383988066,47.115281825381956,3253.4629022603
169,47.06278,-120.90812,1479,Tamareck_Spring,4,0,1546,-120.88896383988066,47.115281825381956,6015.266430030623
169,47.03611,-120.95694,558,Buck_Meadows,32,0.8,283,-120.88896383988066,47.115281825381956,10204.09351230356
169,47.13096,-120.83629,1342,Morrison_Canyon,23,8.8,1069,-120.88896383988066,47.115281825381956,4360.462030309615
170,44.98667,-119.6725,356,Bull_Prairie,43,63.2,284,-119.69977959901259,44.995836957882084,2380.2626622380626
170,44.9588,-119.722,1487,unknown,3,1.4,1757,-119.69977959901259,44.995836957882084,4473.604282782782
170,45.00242,-119.76016,693,Kinzua_Corp.,6,3.8,882,-119.69977959901259,44.995836957882084,4816.757509420086
170,44.97333,-119.80078,1486,unknown,4,0.4,1756,-119.69977959901259,44.995836957882084,8349.160409661437
170,45.01625,-119.65727,697,Kinzua_Corp.,6,22.6,884,-119.69977959901259,44.995836957882084,4046.989196968486
170,45.03111,-119.5875,980,Sunflower,42,70.8,1532,-119.69977959901259,44.995836957882084,9680.033442751934
170,45.00215,-119.69812,695,Kinzua_Corp.,5,8.6,883,-119.69977959901259,44.995836957882084,713.6786053007556
171,42.28706,-120.15077,1206,Collins_Timber,9,4.6,425,-120.21604174430342,42.249917500436425,6783.813502331553
171,42.25824,-120.18882,1207,Collins_Timber,20,31.2,426,-120.21604174430342,42.249917500436425,2429.132511158437
171,42.24382,-120.28697,736,Collins_Timber,37,48,421,-120.21604174430342,42.249917500436425,5892.744587907413
171,42.28727,-120.20846,1591,Bull_Prarie,2,0.6,285,-120.21604174430342,42.249917500436425,4195.944771045889
171,42.17315,-120.2451,1593,Rogger,2,2.8,1312,-120.21604174430342,42.249917500436425,8858.309645105193
172,47.19726,-121.01665,1132,Bullfrog,9,3,286,-121.04077332786233,47.20885788528397,2236.793170029032
172,47.28244,-121.09373,1467,Cle_Elum_Lake,1,0,404,-121.04077332786233,47.20885788528397,9110.141589748218
172,47.21882,-121.00848,1731,Suncadia,9,6,1531,-121.04077332786233,47.20885788528397,2685.321196036309
172,47.19168,-121.04682,1377,Golf_Course_Road,6,0.2,676,-121.04077332786233,47.20885788528397,1963.9369797271518
172,47.21882,-121.00848,1435,Suncadia,4,6,1530,-121.04077332786233,47.20885788528397,2685.321196036309
172,47.15407,-121.03826,1465,Spex_Arth,1,0,1434,-121.04077332786233,47.20885788528397,6093.987645255359
173,42.19318,-123.14275,826,Bur.Of_Land_Mgt,7,0.4,287,-123.10286404353386,42.20750691174633,3658.4502620863127
173,42.22182,-123.06296,831,County,7,6.6,455,-123.10286404353386,42.20750691174633,3658.459418695909
174,42.2807,-122.59094,833,Bur.Of_Land_Mgt,7,0,288,-122.59094,42.280699999999996,3.527740722714378e-10
175,46.91584517,-115.9552727,2378,Freezeout Road,4,45,653,-115.94502780800676,46.91815704714833,821.623090303387
175,46.91820506,-116.0101646,2377,Glover Creek,4,29.8,668,-115.94502780800676,46.91815704714833,4961.6040617370445
175,46.90258267,-115.9159965,2381,Copper Saddle,4,44.4,440,-115.94502780800676,46.91815704714833,2808.7903318996664
175,46.85608781,-116.0287911,2382,Burma Road,4,64.8,290,-115.94502780800676,46.91815704714833,9400.472674463757
175,46.94083868,-115.8794884,2380,Meadows Creek Rockpit,4,41,1030,-115.94502780800676,46.91815704714833,5591.980334995739
175,46.97529278,-115.8802678,2379,Odonell Creek,3,36,1134,-115.94502780800676,46.91815704714833,8040.6850581190165
176,40.807,-121.627764,66,Burney_Mtn.,28,59.6,291,-121.627764,40.807,0
177,50.62685132000001,-120.0245249,4049,Buse Lake,6,14.5,292,-119.98601108413706,50.62555634744202,2729.05004612297
177,50.62424868,-119.9474994,4010,Robbins Range,25,80.5,1305,-119.98601108413706,50.62555634744202,2729.049433776502
178,47.83894,-120.96229,1498,Rainy,4,0.2,1265,-120.8811781208338,47.81765854939991,6517.749226254856
178,47.85336,-120.87723,1500,Wenatchee_River,1,0,1667,-120.8811781208338,47.81765854939991,3980.5299759899685
178,47.83897,-120.85578,1586,Wenatchee_Ridge,3,10.8,1666,-120.8811781208338,47.81765854939991,3038.2507657367473
178,47.79056,-120.79139,575,Butcher_Creek,24,11.8,293,-120.8811781208338,47.81765854939991,7369.834420091391
178,47.76639,-120.91923,1587,White_Pine,3,0.2,1701,-120.8811781208338,47.81765854939991,6373.575012928452
179,46.967537,-114.040796,40,Butler_Creek,26,45.2,294,-114.040796,46.967537,0
180,40.217458,-121.38533,797,Butt_Mtn.,25,57.6,295,-121.36376973472818,40.25805312186337,4866.731968702593
180,40.28235,-121.305801,48,Stover_Mtn.(Rbrg),28,45.8,1504,-121.36376973472818,40.25805312186337,5620.468483379847
180,40.283001,-121.314471,802,Stover,25,58.6,1503,-121.36376973472818,40.25805312186337,5025.5896071719035
180,40.249345,-121.449414,799,Elam,25,47.8,557,-121.36376973472818,40.25805312186337,7350.236020004179
181,48.38125,-119.8158,1740,Closed Sweat Creek Rd,5,0,411,-119.7593108198688,48.399475856137585,4648.670303460245
181,48.44592,-119.63581,921,Green_Lake,29,35,698,-119.7593108198688,48.399475856137585,10498.838608391648
181,48.41994,-119.71114,918,Buzzard_Lake,40,20.8,296,-119.7593108198688,48.399475856137585,4230.378475111428
181,48.39308,-119.80763,916,Sweat_Creek,34,38.6,1539,-119.7593108198688,48.399475856137585,3648.1313067370784
181,48.35707,-119.82596,917,Woody_Mt.,42,26.2,1734,-119.7593108198688,48.399475856137585,6827.2788806634135
182,47.718079,-116.826309,2401,CDA Nursery 1,5,9.25,297,-116.82209747195175,47.71773207704311,318.3418014050607
182,47.717385,-116.817886,2402,CDA Nursery 2,5,13,298,-116.82209747195175,47.71773207704311,318.3417820800626
183,46.02252,-121.37555,1189,C_M_1,3,1.4,313,-121.4030093773469,46.01058037461288,2506.601057984609
183,46.02252,-121.37555,1190,C_M_2,2,5.6,314,-121.4030093773469,46.01058037461288,2506.601057984609
183,45.99313,-121.43775,1187,C_Holmes_Cr,5,26.2,311,-121.4030093773469,46.01058037461288,3317.2029183003124
183,45.96354,-121.37433,1169,C_Trout_Lake,28,31.6,319,-121.4030093773469,46.01058037461288,5681.191143636097
183,46.00762,-121.43755,1177,C_Camp_Draper,7,23.6,303,-121.4030093773469,46.01058037461288,2695.35259126014
183,46.00787,-121.37519,1178,C_Camp_Draper_1,7,8,304,-121.4030093773469,46.01058037461288,2175.5820692455486
183,46.04475,-121.39053,1170,C_Bird_Cr_K-2000,27,13.6,299,-121.4030093773469,46.01058037461288,3918.992375373888
183,46.08085,-121.41648,1356,King_Mountain,10,0.3,873,-121.4030093773469,46.01058037461288,7879.905179133995
183,46.02252,-121.37555,1191,C_M_3,7,12.6,315,-121.4030093773469,46.01058037461288,2506.601057984609
183,45.96434,-121.4167,1188,C_Holmes_Cr_2,5,9.6,312,-121.4030093773469,46.01058037461288,5247.98932769282
184,45.99279,-121.06112,1186,C_Grayback_Mt.,5,84.2,310,-120.98870264297179,45.98679942854042,5650.091058745746
184,45.96355,-120.97841,1333,White_Pine_Buttes,4,0.8,1702,-120.98870264297179,45.98679942854042,2704.4989361249363
184,45.9769,-121.0202,1275,W_Kaiser_Butte,1,6.6,1642,-120.98870264297179,45.98679942854042,2677.2524168854634
184,46.00032,-120.94758,1015,Yakima_Guard_St,33,19,1737,-120.98870264297179,45.98679942854042,3522.531375274675
184,46.02099,-120.99715,1173,C_E_Summit_Cr,5,44,307,-120.98870264297179,45.98679942854042,3856.245957431924
184,46.06396,-121.08936,677,Twin Buttes,36,16,1604,-120.98870264297179,45.98679942854042,11588.722002849488
184,45.93237,-120.87359,1017,Honolulu_Cutoff,31,17,765,-120.98870264297179,45.98679942854042,10780.979964477177
184,45.92735,-120.99901,1013,Kaiser,32,15.2,852,-120.98870264297179,45.98679942854042,6655.970679046846
184,45.9624,-121.041,1272,Squirrel_Heaven,1,19.8,1457,-120.98870264297179,45.98679942854042,4876.645561580047
184,45.95211,-120.91059,1016,Monument_Road,34,21.4,1061,-120.98870264297179,45.98679942854042,7177.748737598799
184,46.03551,-120.9974,1172,C_W_Summit_Cr,5,15.2,321,-120.98870264297179,45.98679942854042,5455.994850085804
184,45.9769,-121.041,1334,Sheep_Canyon,4,1.2,1370,-120.98870264297179,45.98679942854042,4199.176154596004
184,46.03562,-121.03889,1332,Squirrel_Heaven,4,3.2,1458,-120.98870264297179,45.98679942854042,6674.9259075937125
184,45.95734,-120.92692,1014,Cedar_Valley,34,6,366,-120.98870264297179,45.98679942854042,5800.837014884107
184,45.9769,-121.041,1273,Parson_Water_Hole_Rd,1,0.6,1166,-120.98870264297179,45.98679942854042,4199.176154596004
184,45.99279,-121.06112,1386,Grayback_Mtn,2,0,693,-120.98870264297179,45.98679942854042,5650.091058745746
184,45.97791,-120.9576,1276,Kaiser_Butte,5,6,853,-120.98870264297179,45.98679942854042,2604.7573222501132
184,46.01254,-120.93975,660,Featherbed Camp,24,6.4,587,-120.98870264297179,45.98679942854042,4750.323046566182
185,47.23099,-121.22252,1153,Cabin_Creek,26,6,327,-121.26120030516702,47.203333580851144,4247.150330290471
185,47.16623,-121.26989,1460,Log_Creek,1,0,949,-121.26120030516702,47.203333580851144,4177.219133557731
185,47.21277,-121.29117,1461,Cabin,1,0,325,-121.26120030516702,47.203333580851144,2501.1637165996167
186,44.650888,-116.281354,2065,Cabin Creek,12,52.6,326,-116.28135400000001,44.650888,1.127264272046127e-9
187,45.08123,-118.70203,1108,N_Cable_Creek,27,4,1094,-118.70923703909358,45.0560561366371,2854.642652842889
187,45.0182,-118.7276,1515,Pearson,1,0.2,1177,-118.70923703909358,45.0560561366371,4448.914557864358
187,45.0484,-118.68648,1516,Cable_Crk.,1,0,329,-118.70923703909358,45.0560561366371,1984.3583888772052
187,45.07639,-118.72083,372,Cable_Creek,12,0.2,328,-118.70923703909358,45.0560561366371,2437.2386647208054
188,43.93865,-118.82693,1559,Calamity,4,2.8,330,-118.82693,43.93865,0
189,42.63895,-121.55505,1653,Calimus,2,0,332,-121.55641509815253,42.63447500810215,509.5605506008444
189,42.63,-121.55778,1023,Calimus,1,1.4,331,-121.55641509815253,42.63447500810215,509.56015111894493
190,51.46680351696183,-122.15063,3051,Canoe Creek East,8,2.8,338,-122.15063,51.46680351696184,1.0603932974734412e-9
190,51.46680351696183,-122.15063,3052,Canoe Creek West,7,6,339,-122.15063,51.46680351696184,1.0603932974734412e-9
191,48.13453,-118.42175,633,Little_Wilmont,39,9.5,946,-118.43215445905795,48.08773046874702,5261.1160659429825
191,48.04093,-118.44254,631,Canteen_Creek,43,24.6,340,-118.43215445905795,48.08773046874702,5261.0730056493585
192,46.324344,-115.728425,2404,Cedar Creek,4,2.2,361,-115.66052693660713,46.29603042835787,6104.0659030475235
192,46.244162,-115.650915,2145,Fan Creek Saddle,7,0.6,585,-115.66052693660713,46.29603042835787,5812.93296538737
192,46.31955,-115.60226,2144,Canyon Junction,23,14.4,341,-115.66052693660713,46.29603042835787,5194.342037456802
193,47.30716,-121.34957,1463,Keechelus,1,0,858,-121.32049980513024,47.321847853346156,2738.163008754607
193,47.30498,-121.31915,1130,Lake_Keechelus,27,4.4,907,-121.32049980513024,47.321847853346156,1878.0916183124966
193,47.29261,-121.34958,1462,Stampede,1,0,1462,-121.32049980513024,47.321847853346156,3924.5223986598694
193,47.38262,-121.26361,1464,Canyon_Creek,1,0,342,-121.32049980513024,47.321847853346156,8007.853441972741
194,46.69194,-120.88911,1300,Upper_Windy_Pt,23,3.2,1622,-120.95610227766183,46.75295091038469,8498.781796471763
194,46.80654,-121.00907,1346,Rattlesnake,22,4.4,1272,-120.95610227766183,46.75295091038469,7200.8274552891435
194,46.67343,-120.91882,1672,Weddle,2,0,1663,-120.95610227766183,46.75295091038469,9288.233562809182
194,46.73157,-120.89279,1166,S_Fork_Oak_Cr,21,2.8,1332,-120.95610227766183,46.75295091038469,5390.665428390945
194,46.77592,-120.91937,1308,Carmack_Cyn,5,1.2,347,-120.95610227766183,46.75295091038469,3793.840561360969
194,46.79363,-120.92316,1161,Carmack_Canyon,26,2.6,346,-120.95610227766183,46.75295091038469,5174.965140863683
194,46.79048,-120.94049,1307,Rattlesnake,5,1.2,1271,-120.95610227766183,46.75295091038469,4339.044940623235
194,46.69522,-120.91868,1167,Windy_Point,26,3.6,1719,-120.95610227766183,46.75295091038469,7026.440965479608
194,46.76166,-121.06622,1604,unknown,1,0,1797,-120.95610227766183,46.75295091038469,8468.484651370662
194,46.776,-120.96163,1311,Little_Rattlesnake,5,4.8,945,-120.95610227766183,46.75295091038469,2596.841645071439
194,46.73203,-120.91884,605,Oak_Creek,43,16.8,1129,-120.95610227766183,46.75295091038469,3676.642517239007
194,46.76947,-121.01286,1162,Cowpuncher_Ridge,12,26.8,458,-120.95610227766183,46.75295091038469,4708.798170925414
194,46.79028,-121.05861,598,Rattler,41,14.8,1270,-120.95610227766183,46.75295091038469,8861.217572597068
195,47.01084,-116.36136,2220,Emerald Butte 2,6,75.2,570,-116.410603356415,47.0358591876674,4663.793176141269
195,47.107385,-116.433859,2332,Green Mtn,17,38.4,696,-116.410603356415,47.0358591876674,8145.510220546619
195,47.057452,-116.409632,2330,Heinaman Creek,17,8,740,-116.410603356415,47.0358591876674,2401.645336899505
195,47.09202,-116.48525,2327,Tyson Creek 1,23,87.8,1609,-116.410603356415,47.0358591876674,8434.2506286401
195,47.0051,-116.41047,2219,Emerald Butte 1,24,23.2,569,-116.410603356415,47.0358591876674,3419.552094343338
195,47.05553,-116.36618,2333,Willow Creek 1,22,73.2,1712,-116.410603356415,47.0358591876674,4022.2082266605885
195,47.0078,-116.30355,2221,Cedar Butte,41,76.2,360,-116.410603356415,47.0358591876674,8716.046312163253
195,46.98192,-116.45042,2335,Head of Emerald Creek,23,86,733,-116.410603356415,47.0358591876674,6717.53124579313
195,47.05714,-116.45869,2325,Carpenter Peak 1,23,57.8,348,-116.410603356415,47.0358591876674,4353.113779646317
195,47.005195,-116.347243,2336,East Fork Emerald Creek,17,5,546,-116.410603356415,47.0358591876674,5901.310119756063
195,47.02209,-116.47668,2217,Sunset Mountain,24,20.8,1533,-116.410603356415,47.0358591876674,5250.881755960182
195,47.028516,-116.377508,2218,West Fork Emerald Creek,17,4.6,1671,-116.410603356415,47.0358591876674,2644.7337535275315
195,47.03562,-116.4493,2331,Sunset Mtn,6,86.2,1534,-116.410603356415,47.0358591876674,2941.2689126953337
195,47.03526,-116.41848,2329,Willow Peak,6,85.2,1714,-116.410603356415,47.0358591876674,602.3629392156956
196,48.22836,-118.51522,634,Klondyke_Creek,42,24.4,894,-118.44145846282656,48.290645173253075,8829.640394738939
196,48.28882,-118.40467,1659,Mayflower_Point,1,9.4,1014,-118.44145846282656,48.290645173253075,2737.4784409859485
196,48.34959,-118.4589,637,Lynx_Creek,40,22.4,995,-118.44145846282656,48.290645173253075,6680.877476494716
196,48.31389,-118.3957,635,Carson_Creek,39,13,349,-118.44145846282656,48.290645173253075,4266.751097959099
196,48.2888,-118.42632,1661,unknown,1,8.6,1800,-118.44145846282656,48.290645173253075,1141.9565082324139
196,48.27437,-118.44785,1660,unknown,1,15.6,1799,-118.44145846282656,48.290645173253075,1870.8674567422415
197,39.97569,-120.876281,966,Four_Corners_(Blakeless),15,25.6,638,-120.90265731545725,39.97746648922959,2261.7623296099864
197,39.979237,-120.929035,968,Cascade,15,28.8,350,-120.90265731545725,39.97746648922959,2261.7630228495073
198,38.628548,-120.276043,587,East_Dogtown/Leek_Spr._Rd._G_151-160,22,71.8,552,-120.30642161013544,38.588980923587286,5127.7088621971325
198,38.59305,-120.329938,608,Cat_Creek_J_Lower,4,34,354,-120.30642161013544,38.588980923587286,2098.0175415499057
198,38.548235,-120.307974,594,Lumberyard_2,25,52.2,993,-120.30642161013544,38.588980923587286,4525.116364513536
198,38.628481,-120.276043,580,Upper_Dogtown/Leek_Spr._Rd._7Ut_131-140,20,76.8,1620,-120.30642161013544,38.588980923587286,5121.3401117076855
198,38.548235,-120.307974,591,Lumberyard_1,25,60.8,992,-120.30642161013544,38.588980923587286,4525.116364513536
198,38.59305,-120.329938,606,Cat_Creek_I_Upper,4,20.6,353,-120.30642161013544,38.588980923587286,2098.0175415499057
198,38.546575,-120.342056,597,Mud_Springs,23,74.4,1086,-120.30642161013544,38.588980923587286,5639.490710981369
199,48.98848,-117.48471,1360,Cedar_Creek_SO,21,8,362,-117.53822541208532,48.9833663758204,3957.9892291359665
199,49.019246239174656,-117.5938588,5020,Waneta,14,0.8,1649,-117.53822541208532,48.9833663758204,5700.1863947631955
199,48.98593,-117.48501,1383,Cedar_Creek_temp,3,5.6,363,-117.53822541208532,48.9833663758204,3905.483628263039
199,48.93976,-117.58931,1038,Cedar_Lake,33,0.8,364,-117.53822541208532,48.9833663758204,6124.5949795223705
200,39.406029,-120.709847,1293,Celina,5,4.8,367,-120.74618740624724,39.42195387824707,3594.4975044961725
200,39.439869,-120.739405,1289,Graniteville,17,43,689,-120.74618740624724,39.42195387824707,2072.9539529503377
200,39.4251,-120.7378,1291,Rocky_Glen,7,10,1311,-120.74618740624724,39.42195387824707,802.2511895405219
200,39.4168,-120.7977,1287,Cherry_Hill,7,28.5,385,-120.74618740624724,39.42195387824707,4472.6417351615055
201,45.56625,-116.41089,2121,Crooks Corral,14,19.4,473,-116.38933638107056,45.56496852333709,1688.648629376358
201,45.617986,-116.340711,2116,Christie Creek,17,8,398,-116.38933638107056,45.56496852333709,7008.478881009289
201,45.63113,-116.337317,2115,Rhett Cr,23,1.8,1292,-116.38933638107056,45.56496852333709,8399.138537985677
201,45.51706,-116.41815,2120,Spring Mtns,18,2,1445,-116.38933638107056,45.56496852333709,5780.681646252788
201,45.61781,-116.37062,2409,Center Ridge,7,5.4,368,-116.38933638107056,45.56496852333709,6051.84558196093
201,45.51523,-116.36752,2119,S. Cow Cr,23,10.6,1329,-116.38933638107056,45.56496852333709,5784.697413259671
201,45.520493,-116.444921,2118,Low Saddle,7,0.4,987,-116.38933638107056,45.56496852333709,6578.717711773461
201,45.533739,-116.424369,2117,Cow Creek Saddle,6,0.2,457,-116.38933638107056,45.56496852333709,4419.426409001966
202,48.20016,-118.75833,655,Central_Peak,39,42.8,370,-118.7288726687155,48.17869375977209,3239.501284528171
202,48.15722,-118.69944,654,Sanpoil,37,51.2,1340,-118.7288726687155,48.17869375977209,3239.4891302418655
203,39.34441,-105.283726,327,Shinglemill Creek,4,0.2,1374,-105.17529688061053,39.34414986233469,9347.180036168178
203,39.252865,-105.118068,199,Topaz Point CG/Virgins Bath,26,20.6,1591,-105.17529688061053,39.34414986233469,11272.954935183521
203,39.334438,-105.0496,270,South Garber Creek,5,0.8,1422,-105.17529688061053,39.34414986233469,10889.982761350058
203,39.353109,-105.146552,122,Night Hawk Hill,5,4.2,1106,-105.17529688061053,39.34414986233469,2669.989831681892
203,39.358847,-105.364219,261,Redskin Mtn,5,0.4,1284,-105.17529688061053,39.34414986233469,16365.904507749747
203,39.325734,-105.085117,182,Flat Rocks CG,26,20.6,604,-105.17529688061053,39.34414986233469,8039.326296394177
203,39.397926,-105.22097,110,Raleigh Peak,5,0.6,1266,-105.17529688061053,39.34414986233469,7150.901467085586
203,39.346446,-105.260289,256,Top-of-the-World,6,0.4,1590,-105.17529688061053,39.34414986233469,7331.075538290198
203,39.342666,-105.178164,307,Willow Bend PA,4,3.6,1710,-105.17529688061053,39.34414986233469,297.0343142354723
203,39.385598,-105.063317,333,Forest Boundary,21,25.6,611,-105.17529688061053,39.34414986233469,10691.37592821175
203,39.29945,-105.168358,314,Sugar Creek-55,4,3,1516,-105.17529688061053,39.34414986233469,4998.5940572522295
203,39.379901,-105.098917,179,Indian Creek CG,26,32.2,802,-105.17529688061053,39.34414986233469,7686.731197394949
203,39.27552,-105.106767,224,Devil's Head CG,26,15.2,508,-105.17529688061053,39.34414986233469,9643.092321804304
203,39.393124,-105.166244,299,Eagle Rock,4,7.4,544,-105.17529688061053,39.34414986233469,5492.913962819398
203,39.407643,-105.237282,316,Chair Rocks,4,0.4,371,-105.17529688061053,39.34414986233469,8844.059958301897
203,39.32805,-105.188242,129,Scraggy View PG,5,2.8,1352,-105.17529688061053,39.34414986233469,2107.257055037572
203,39.29945,-105.168358,143,Sugar Creek 18,5,4,1514,-105.17529688061053,39.34414986233469,4998.5940572522295
203,39.29945,-105.168358,136,Sugar Creek 17,5,5,1513,-105.17529688061053,39.34414986233469,4998.5940572522295
203,39.324321,-105.244399,263,Dell Gulch,5,1.8,505,-105.17529688061053,39.34414986233469,6351.514937979375
203,39.29945,-105.168358,311,Sugar Creek-54,4,6.2,1515,-105.17529688061053,39.34414986233469,4998.5940572522295
204,47.99361,-117.91056,1210,Round_Mt,21,8.5,1320,-117.82582356449812,48.02669568084871,7314.673847236898
204,48.06026,-117.72433,943,Springdale,43,11.6,1451,-117.82582356449812,48.02669568084871,8437.843544897356
204,48.02614,-117.84246,1217,Chamokane_Creek,26,15.3,374,-117.82582356449812,48.02669568084871,1242.4032348526453
205,47.81016,-117.63665,946,Charles_Road,40,3,376,-117.58907137075289,47.793438890278416,4019.9064178271865
205,47.79015,-117.58021,945,Nine_Mile_Falls,41,11.2,1109,-117.58907137075289,47.793438890278416,757.9821007142554
205,47.77999,-117.55038,947,Highland_Road,27,5.2,755,-117.58907137075289,47.793438890278416,3262.1459288193987
206,50.81216401,-119.6805256,4011,Chase,25,36.3,377,-119.68052559999998,50.81216401,1.0015914204823737e-9
207,46.15556,-117.80639,384,Touchet,40,22,1593,-117.82444279918307,46.149241933840194,1561.4304059413403
207,46.14528,-117.76639,1513,Particle_Spr,6,12.4,1167,-117.82444279918307,46.149241933840194,4506.585348772275
207,46.11765,-117.82374,1730,North Fork Touchet,9,0.75,1118,-117.82444279918307,46.149241933840194,3511.987411918258
207,46.18554,-117.81379,872,Lewis_Creek,37,6.2,922,-117.82444279918307,46.149241933840194,4117.7210575251265
207,46.1358,-117.80861,1726,FS_Info_Touchet_DNR2,12,16.6,578,-117.82444279918307,46.149241933840194,1931.0348235205229
207,46.14214,-117.81418,870,Wolf Creek,16,2.4,1726,-117.82444279918307,46.149241933840194,1118.8653406134297
207,46.09335,-117.87679,1430,Chase_Mountain,1,0.2,378,-117.82444279918307,46.149241933840194,7413.999502003371
207,46.17115,-117.81387,871,Hampego,25,13.4,714,-117.82444279918307,46.149241933840194,2568.4611925414015
207,46.09335,-117.87679,1223,Wolf_Cr,16,12.6,1727,-117.82444279918307,46.149241933840194,7413.999502003371
207,46.17117,-117.93963,1225,Robinette,2,24.4,1308,-117.82444279918307,46.149241933840194,9224.825540695243
207,46.21414,-117.77105,1512,Stockade,4,6.6,1499,-117.82444279918307,46.149241933840194,8308.571259557766
207,46.10978,-117.83435,1434,North Fork Touchet,5,0,1117,-117.82444279918307,46.149241933840194,4452.66801044156
208,51.216710000000006,-121.482537,3046,Chasm,3,2,380,-121.48253700000001,51.216710000000006,9.929148093161824e-10
208,51.216710000000006,-121.482537,3045,Chasm,15,11,379,-121.48253700000001,51.216710000000006,9.929148093161824e-10
209,47.91868,-120.21174,877,Yacht_Club,42,74,1736,-120.22381052822973,47.87195008392325,5273.632828710094
209,47.91491,-120.26836,1458,Slide_Ridge,4,4,1407,-120.22381052822973,47.87195008392325,5823.592867999088
209,47.84175,-120.28794,1485,Chelan_Ridge,4,3.2,381,-120.22381052822973,47.87195008392325,5857.032740496874
209,47.84217,-120.20237,876,Navarre_Canyon,42,47.2,1098,-120.22381052822973,47.87195008392325,3679.408163619161
209,47.8625,-120.22083,541,Forest_Mt.,42,46.6,633,-120.22381052822973,47.87195008392325,1074.1353450333543
209,47.86564,-120.19179,878,Chelan_State_Pk,42,25,382,-120.22381052822973,47.87195008392325,2496.2227065289935
209,47.85796,-120.18366,545,First_Cr.,44,34.8,594,-120.22381052822973,47.87195008392325,3382.9020654169453
210,42.40695,-121.49711,1655,Cherry_Creek,2,0.4,384,-121.49710999999999,42.40695,1.1698486529004055e-9
211,48.94296,-119.06548,1418,Chesaw,8,0.8,386,-119.06878605633419,48.9270000472136,1791.3344685202883
211,48.91104,-119.07209,1702,Nealy Creek Road,9,39.6,1099,-119.06878605633419,48.9270000472136,1791.3294860750611
212,48.26836,-117.64856,892,Chewelah,42,10.8,387,-117.59760101098132,48.254331251549594,4092.5433611432354
212,48.24028,-117.54667,618,Woodard,20,6.6,1733,-117.59760101098132,48.254331251549594,4092.5333269260655
213,38.733576,-104.839476,367,Cheyenne Mountain,2,1.8,388,-104.839476,38.733576,0
214,44.8833,-118.3787,1025,Crane_Flat,30,2.8,466,-118.37931945761049,44.93354000167726,5583.385087462771
214,44.98378,-118.37994,1491,Chicken_Hill,29,5.8,390,-118.37931945761049,44.93354000167726,5583.434413875796
215,47.07306,-116.16919,2322,Hobo Pass 1,23,40.6,762,-116.23576566236189,47.090178848460766,5402.100354632667
215,47.097493,-116.292058,2321,Child Creek,17,25.2,391,-116.23576566236189,47.090178848460766,4350.532943815258
215,47.09995,-116.24608,2320,Head of Child Creek,6,52.8,732,-116.23576566236189,47.090178848460766,1339.1122850482368
216,38.19007,-119.957077,1122,Dodge_Ridge_2,24,50.2,517,-120.01611473049111,38.19548570492865,5206.644994311394
